,wind speed ,direction
2014-04-09-16-20,1.5900000000000001,170.30000000000001
2014-04-09-16-30,1.3100000000000001,161.09999999999999
2014-04-09-16-40,1.3899999999999999,140.40000000000001
2014-04-09-16-50,1.53,149.59999999999999
2014-04-09-17-00,2.0,160.5
2014-04-09-17-10,0.79000000000000004,337.19999999999999
2014-04-09-17-19,2.2999999999999998,320.60000000000002
2014-04-09-17-29,3.8399999999999999,313.0
2014-04-09-17-40,4.1399999999999997,305.19999999999999
2014-04-09-17-50,2.8900000000000001,317.89999999999998
2014-04-09-18-00,2.8999999999999999,307.10000000000002
2014-04-09-18-10,4.8899999999999997,317.39999999999998
2014-04-09-18-20,5.25,309.60000000000002
2014-04-09-18-30,6.7599999999999998,318.60000000000002
2014-04-09-18-40,7.1100000000000003,332.80000000000001
2014-04-09-18-49,7.1399999999999997,335.60000000000002
2014-04-09-18-59,7.4500000000000002,330.60000000000002
2014-04-09-19-10,7.79,336.30000000000001
2014-04-09-19-20,7.8799999999999999,330.89999999999998
2014-04-09-19-30,7.7400000000000002,322.5
2014-04-09-19-40,8.9100000000000001,322.60000000000002
2014-04-09-19-50,8.6099999999999994,317.30000000000001
2014-04-09-20-00,7.9100000000000001,320.10000000000002
2014-04-09-20-10,8.2699999999999996,318.80000000000001
2014-04-09-20-19,8.0800000000000001,332.0
2014-04-09-20-29,6.8499999999999996,338.10000000000002
2014-04-09-20-40,7.0899999999999999,338.0
2014-04-09-20-50,8.6500000000000004,335.89999999999998
2014-04-09-21-00,8.0199999999999996,338.30000000000001
2014-04-09-21-10,7.4699999999999998,344.43000000000001
2014-04-09-21-20,7.0700000000000003,338.10000000000002
2014-04-09-21-30,7.8200000000000003,335.5
2014-04-09-21-40,7.8600000000000003,336.80000000000001
2014-04-09-21-49,8.1099999999999994,341.30000000000001
2014-04-09-21-59,7.1900000000000004,340.5
2014-04-09-22-10,6.4100000000000001,340.5
2014-04-09-22-20,6.79,335.30000000000001
2014-04-09-22-30,6.8499999999999996,335.89999999999998
2014-04-09-22-40,7.4000000000000004,330.60000000000002
2014-04-09-22-50,7.9900000000000002,329.5
2014-04-09-23-00,8.1600000000000001,330.0
2014-04-09-23-10,7.3399999999999999,330.89999999999998
2014-04-09-23-19,6.5800000000000001,323.39999999999998
2014-04-09-23-29,5.9500000000000002,328.39999999999998
2014-04-09-23-40,5.8300000000000001,324.0
2014-04-09-23-50,5.54,326.60000000000002
2014-04-10-00-00,4.0999999999999996,329.30000000000001
2014-04-10-00-10,4.4199999999999999,329.5
2014-04-10-00-20,4.0999999999999996,327.10000000000002
2014-04-10-00-30,4.7999999999999998,326.60000000000002
2014-04-10-00-40,5.4299999999999997,330.39999999999998
2014-04-10-00-49,6.9100000000000001,328.80000000000001
2014-04-10-00-59,5.7199999999999998,326.5
2014-04-10-01-10,6.1200000000000001,335.80000000000001
2014-04-10-01-20,7.1399999999999997,334.19999999999999
2014-04-10-01-30,8.1899999999999995,333.30000000000001
2014-04-10-01-40,8.4299999999999997,327.69999999999999
2014-04-10-01-50,8.0399999999999991,321.30000000000001
2014-04-10-02-00,7.3099999999999996,320.30000000000001
2014-04-10-02-10,6.9400000000000004,326.60000000000002
2014-04-10-02-19,7.7999999999999998,329.10000000000002
2014-04-10-02-29,8.0800000000000001,320.60000000000002
2014-04-10-02-40,7.54,323.0
2014-04-10-02-50,6.9800000000000004,326.10000000000002
2014-04-10-03-00,6.7599999999999998,325.19999999999999
2014-04-10-03-10,6.1799999999999997,328.10000000000002
2014-04-10-03-20,6.6299999999999999,336.60000000000002
2014-04-10-03-30,6.4900000000000002,340.0
2014-04-10-03-40,6.7000000000000002,331.5
2014-04-10-03-49,6.29,327.10000000000002
2014-04-10-03-59,5.9500000000000002,316.10000000000002
2014-04-10-04-10,6.5700000000000003,309.80000000000001
2014-04-10-04-20,6.8399999999999999,313.60000000000002
2014-04-10-04-30,5.5899999999999999,317.19999999999999
2014-04-10-04-40,5.4500000000000002,311.89999999999998
2014-04-10-04-50,5.04,312.39999999999998
2014-04-10-05-00,4.21,314.80000000000001
2014-04-10-05-10,5.2000000000000002,309.19999999999999
2014-04-10-05-19,5.6100000000000003,309.30000000000001
2014-04-10-05-29,5.6500000000000004,307.89999999999998
2014-04-10-05-40,4.4000000000000004,306.89999999999998
2014-04-10-05-50,3.8399999999999999,308.10000000000002
2014-04-10-06-00,3.3799999999999999,307.5
2014-04-10-06-10,3.3799999999999999,313.10000000000002
2014-04-10-06-20,3.9700000000000002,308.60000000000002
2014-04-10-06-30,4.0800000000000001,294.89999999999998
2014-04-10-06-40,3.6200000000000001,294.10000000000002
2014-04-10-06-49,3.6899999999999999,298.30000000000001
2014-04-10-06-59,4.1200000000000001,291.19999999999999
2014-04-10-07-10,3.9900000000000002,289.60000000000002
2014-04-10-07-20,3.7400000000000002,285.80000000000001
2014-04-10-07-30,3.6299999999999999,285.0
2014-04-10-07-40,3.5499999999999998,285.0
2014-04-10-07-50,2.8300000000000001,287.19999999999999
2014-04-10-08-00,2.2400000000000002,292.10000000000002
2014-04-10-08-10,1.8100000000000001,292.30000000000001
2014-04-10-08-19,2.2000000000000002,296.30000000000001
2014-04-10-08-29,2.5299999999999998,294.5
2014-04-10-08-40,2.1499999999999999,276.30000000000001
2014-04-10-08-50,2.0,255.30000000000001
2014-04-10-09-00,2.0099999999999998,244.0
2014-04-10-09-10,1.78,240.0
2014-04-10-09-20,1.6499999999999999,244.40000000000001
2014-04-10-09-30,1.6200000000000001,227.40000000000001
2014-04-10-09-40,1.97,223.09999999999999
2014-04-10-09-49,1.9299999999999999,222.40000000000001
2014-04-10-09-59,2.0800000000000001,220.5
2014-04-10-10-10,2.5099999999999998,224.90000000000001
2014-04-10-10-20,2.5600000000000001,218.30000000000001
2014-04-10-10-30,2.7200000000000002,208.40000000000001
2014-04-10-10-40,2.8999999999999999,210.40000000000001
2014-04-10-10-50,3.3399999999999999,210.19999999999999
2014-04-10-11-00,3.5699999999999998,222.09999999999999
2014-04-10-11-10,3.4399999999999999,228.09999999999999
2014-04-10-11-19,3.4399999999999999,225.30000000000001
2014-04-10-11-29,3.6400000000000001,205.30000000000001
2014-04-10-11-40,4.1100000000000003,199.09999999999999
2014-04-10-11-50,4.7599999999999998,195.30000000000001
2014-04-10-12-00,4.9699999999999998,196.5
2014-04-10-12-10,5.0700000000000003,204.0
2014-04-10-12-20,5.1900000000000004,211.0
2014-04-10-12-30,4.5899999999999999,211.40000000000001
2014-04-10-12-40,4.9800000000000004,218.5
2014-04-10-12-49,5.2400000000000002,206.59999999999999
2014-04-10-12-59,5.4100000000000001,209.19999999999999
2014-04-10-13-10,5.3499999999999996,211.40000000000001
2014-04-10-13-20,5.7199999999999998,214.0
2014-04-10-13-30,5.3200000000000003,215.80000000000001
2014-04-10-13-40,4.7400000000000002,218.30000000000001
2014-04-10-13-50,4.4299999999999997,222.80000000000001
2014-04-10-14-00,4.4000000000000004,223.59999999999999
2014-04-10-14-10,4.1500000000000004,227.5
2014-04-10-14-19,3.2200000000000002,216.5
2014-04-10-14-29,3.0699999999999998,181.5
2014-04-10-14-40,3.6400000000000001,166.09999999999999
2014-04-10-14-50,3.8999999999999999,171.80000000000001
2014-04-10-15-00,5.2000000000000002,162.90000000000001
2014-04-10-15-10,5.3200000000000003,164.69999999999999
2014-04-10-15-20,4.96,164.5
2014-04-10-15-30,5.0,166.90000000000001
2014-04-10-15-40,4.8700000000000001,166.30000000000001
2014-04-10-15-49,4.4400000000000004,166.0
2014-04-10-15-59,4.4699999999999998,167.69999999999999
2014-04-10-16-10,5.2699999999999996,167.69999999999999
2014-04-10-16-20,5.4100000000000001,165.09999999999999
2014-04-10-16-30,5.1900000000000004,159.30000000000001
2014-04-10-16-40,5.3499999999999996,154.19999999999999
2014-04-10-16-50,5.79,157.19999999999999
2014-04-10-17-00,6.2300000000000004,159.59999999999999
2014-04-10-17-10,6.7800000000000002,159.09999999999999
2014-04-10-17-19,5.96,156.90000000000001
2014-04-10-17-29,6.0,158.59999999999999
2014-04-10-17-40,6.5700000000000003,159.69999999999999
2014-04-10-17-50,6.2400000000000002,157.5
2014-04-10-18-00,6.6799999999999997,162.5
2014-04-10-18-10,5.75,162.09999999999999
2014-04-10-18-20,6.0599999999999996,173.80000000000001
2014-04-10-18-30,7.3799999999999999,181.0
2014-04-10-18-40,7.04,181.0
2014-04-10-18-49,7.9500000000000002,185.19999999999999
2014-04-10-18-59,7.8300000000000001,182.19999999999999
2014-04-10-19-10,8.0800000000000001,183.40000000000001
2014-04-10-19-20,9.0199999999999996,183.30000000000001
2014-04-10-19-30,8.6500000000000004,185.0
2014-04-10-19-40,7.9299999999999997,185.30000000000001
2014-04-10-19-50,7.79,183.59999999999999
2014-04-10-20-00,9.7100000000000009,187.30000000000001
2014-04-10-20-10,9.5399999999999991,190.0
2014-04-10-20-19,9.5999999999999996,196.19999999999999
2014-04-10-20-29,9.0600000000000005,189.40000000000001
2014-04-10-20-40,7.9900000000000002,190.30000000000001
2014-04-10-20-50,7.7599999999999998,184.59999999999999
2014-04-10-21-00,7.9800000000000004,189.59999999999999
2014-04-10-21-10,8.7300000000000004,191.59999999999999
2014-04-10-21-20,7.9299999999999997,186.40000000000001
2014-04-10-21-30,8.5099999999999998,191.19999999999999
2014-04-10-21-40,7.96,188.80000000000001
2014-04-10-21-49,8.5399999999999991,189.69999999999999
2014-04-10-21-59,7.0700000000000003,187.90000000000001
2014-04-10-22-10,6.8899999999999997,188.5
2014-04-10-22-20,7.5199999999999996,186.19999999999999
2014-04-10-22-30,7.3700000000000001,189.5
2014-04-10-22-40,7.8600000000000003,190.30000000000001
2014-04-10-22-50,8.1999999999999993,188.5
2014-04-10-23-00,7.9299999999999997,192.09999999999999
2014-04-10-23-10,8.0199999999999996,196.40000000000001
2014-04-10-23-19,8.3800000000000008,192.59999999999999
2014-04-10-23-29,7.4500000000000002,180.40000000000001
2014-04-10-23-40,7.1500000000000004,192.69999999999999
2014-04-10-23-50,8.4600000000000009,198.30000000000001
2014-04-11-00-00,8.5,200.69999999999999
2014-04-11-00-10,8.6300000000000008,194.69999999999999
2014-04-11-00-20,8.7200000000000006,195.19999999999999
2014-04-11-00-30,8.0600000000000005,196.69999999999999
2014-04-11-00-40,8.4199999999999999,204.09999999999999
2014-04-11-00-49,9.6799999999999997,210.69999999999999
2014-04-11-00-59,9.0500000000000007,206.59999999999999
2014-04-11-01-10,8.5600000000000005,202.5
2014-04-11-01-20,8.5099999999999998,204.09999999999999
2014-04-11-01-30,8.7100000000000009,201.80000000000001
2014-04-11-01-40,7.8600000000000003,199.30000000000001
2014-04-11-01-50,7.0300000000000002,201.30000000000001
2014-04-11-02-00,6.9299999999999997,198.30000000000001
2014-04-11-02-10,7.71,199.80000000000001
2014-04-11-02-19,7.3499999999999996,194.69999999999999
2014-04-11-02-29,7.0,191.30000000000001
2014-04-11-02-40,6.8099999999999996,186.69999999999999
2014-04-11-02-50,6.5599999999999996,193.19999999999999
2014-04-11-03-00,7.0099999999999998,204.59999999999999
2014-04-11-03-10,6.9000000000000004,203.5
2014-04-11-03-20,7.0700000000000003,206.30000000000001
2014-04-11-03-30,5.0700000000000003,185.80000000000001
2014-04-11-03-40,6.0499999999999998,188.09999999999999
2014-04-11-03-49,5.5999999999999996,194.80000000000001
2014-04-11-03-59,6.9500000000000002,199.19999999999999
2014-04-11-04-10,7.4800000000000004,204.40000000000001
2014-04-11-04-20,7.2699999999999996,207.80000000000001
2014-04-11-04-30,7.7199999999999998,210.59999999999999
2014-04-11-04-40,8.1699999999999999,217.30000000000001
2014-04-11-04-50,7.9299999999999997,220.30000000000001
2014-04-11-05-00,7.9500000000000002,224.40000000000001
2014-04-11-05-10,7.6600000000000001,224.69999999999999
2014-04-11-05-19,7.7199999999999998,221.0
2014-04-11-05-29,6.8399999999999999,222.40000000000001
2014-04-11-05-40,7.1900000000000004,223.19999999999999
2014-04-11-05-50,7.9000000000000004,210.69999999999999
2014-04-11-06-00,8.1400000000000006,199.5
2014-04-11-06-10,7.1299999999999999,193.59999999999999
2014-04-11-06-20,6.5899999999999999,189.59999999999999
2014-04-11-06-30,6.6200000000000001,193.19999999999999
2014-04-11-06-40,7.0499999999999998,195.09999999999999
2014-04-11-06-49,7.4199999999999999,197.30000000000001
2014-04-11-06-59,7.4299999999999997,196.80000000000001
2014-04-11-07-10,7.4299999999999997,191.09999999999999
2014-04-11-07-20,6.4299999999999997,185.30000000000001
2014-04-11-07-30,6.0300000000000002,178.5
2014-04-11-07-40,6.2800000000000002,172.80000000000001
2014-04-11-07-50,6.7300000000000004,172.09999999999999
2014-04-11-08-00,7.2599999999999998,172.40000000000001
2014-04-11-08-10,7.0700000000000003,172.40000000000001
2014-04-11-08-19,7.0999999999999996,174.69999999999999
2014-04-11-08-29,7.1600000000000001,183.69999999999999
2014-04-11-08-40,6.9100000000000001,187.90000000000001
2014-04-11-08-50,6.9800000000000004,187.69999999999999
2014-04-11-09-00,7.4299999999999997,194.30000000000001
2014-04-11-09-10,7.5,197.30000000000001
2014-04-11-09-20,7.96,198.19999999999999
2014-04-11-09-30,8.0099999999999998,206.09999999999999
2014-04-11-09-40,7.4900000000000002,214.69999999999999
2014-04-11-09-49,6.4199999999999999,224.40000000000001
2014-04-11-09-59,5.9299999999999997,227.09999999999999
2014-04-11-10-10,6.0099999999999998,223.5
2014-04-11-10-20,6.0800000000000001,222.80000000000001
2014-04-11-10-30,6.1299999999999999,223.69999999999999
2014-04-11-10-40,5.3300000000000001,228.0
2014-04-11-10-50,4.6200000000000001,230.09999999999999
2014-04-11-11-00,4.8899999999999997,229.69999999999999
2014-04-11-11-10,4.5899999999999999,224.59999999999999
2014-04-11-11-19,4.8799999999999999,218.80000000000001
2014-04-11-11-29,4.54,209.5
2014-04-11-11-40,4.2699999999999996,209.19999999999999
2014-04-11-11-50,4.5,212.19999999999999
2014-04-11-12-00,4.7699999999999996,212.5
2014-04-11-12-10,4.7000000000000002,210.30000000000001
2014-04-11-12-20,4.7000000000000002,206.30000000000001
2014-04-11-12-30,4.5300000000000002,204.0
2014-04-11-12-40,4.5899999999999999,210.5
2014-04-11-12-49,4.1200000000000001,214.59999999999999
2014-04-11-12-59,3.6299999999999999,209.90000000000001
2014-04-11-13-10,3.3799999999999999,201.0
2014-04-11-13-20,2.96,206.40000000000001
2014-04-11-13-30,3.4700000000000002,213.90000000000001
2014-04-11-13-40,3.8199999999999998,214.80000000000001
2014-04-11-13-50,4.3700000000000001,208.90000000000001
2014-04-11-14-00,4.29,210.80000000000001
2014-04-11-14-10,3.8999999999999999,204.90000000000001
2014-04-11-14-19,3.71,196.5
2014-04-11-14-29,4.8499999999999996,197.09999999999999
2014-04-11-14-40,5.2000000000000002,194.80000000000001
2014-04-11-14-50,4.9299999999999997,189.0
2014-04-11-15-00,5.0800000000000001,190.09999999999999
2014-04-11-15-10,5.0499999999999998,180.5
2014-04-11-15-20,5.0199999999999996,185.90000000000001
2014-04-11-15-30,5.1600000000000001,186.69999999999999
2014-04-11-15-40,5.2000000000000002,192.09999999999999
2014-04-11-15-49,4.5800000000000001,179.80000000000001
2014-04-11-15-59,4.75,182.40000000000001
2014-04-11-16-10,3.8100000000000001,193.69999999999999
2014-04-11-16-20,3.4900000000000002,195.80000000000001
2014-04-11-16-30,3.98,192.30000000000001
2014-04-11-16-40,4.3799999999999999,189.19999999999999
2014-04-11-16-50,4.0700000000000003,180.19999999999999
2014-04-11-17-00,3.8199999999999998,175.5
2014-04-11-17-10,3.54,182.19999999999999
2014-04-11-17-19,3.2400000000000002,183.19999999999999
2014-04-11-17-29,3.3900000000000001,162.40000000000001
2014-04-11-17-40,3.5600000000000001,173.30000000000001
2014-04-11-17-50,3.9300000000000002,166.0
2014-04-11-18-00,4.3099999999999996,165.30000000000001
2014-04-11-18-10,4.7400000000000002,168.0
2014-04-11-18-20,3.6899999999999999,167.09999999999999
2014-04-11-18-30,4.2599999999999998,165.5
2014-04-11-18-40,4.1799999999999997,170.30000000000001
2014-04-11-18-49,4.0499999999999998,169.09999999999999
2014-04-11-18-59,4.0300000000000002,158.59999999999999
2014-04-11-19-10,3.6099999999999999,159.40000000000001
2014-04-11-19-20,4.7999999999999998,157.19999999999999
2014-04-11-19-30,6.1200000000000001,161.09999999999999
2014-04-11-19-40,5.25,156.40000000000001
2014-04-11-19-50,4.5099999999999998,153.19999999999999
2014-04-11-20-00,3.6800000000000002,150.40000000000001
2014-04-11-20-10,3.9100000000000001,145.80000000000001
2014-04-11-20-19,3.9900000000000002,149.59999999999999
2014-04-11-20-29,4.0700000000000003,151.19999999999999
2014-04-11-20-40,3.7599999999999998,157.40000000000001
2014-04-11-20-50,3.6099999999999999,149.69999999999999
2014-04-11-21-00,4.3300000000000001,161.19999999999999
2014-04-11-21-10,4.9699999999999998,162.5
2014-04-11-21-20,4.9100000000000001,158.59999999999999
2014-04-11-21-30,4.9000000000000004,160.59999999999999
2014-04-11-21-40,4.0099999999999998,165.40000000000001
2014-04-11-21-49,3.2999999999999998,165.59999999999999
2014-04-11-21-59,2.7400000000000002,162.59999999999999
2014-04-11-22-10,2.2599999999999998,180.80000000000001
2014-04-11-22-20,1.9099999999999999,207.0
2014-04-11-22-30,4.2000000000000002,261.30000000000001
2014-04-11-22-40,2.21,269.10000000000002
2014-04-11-22-50,1.0600000000000001,270.60000000000002
2014-04-11-23-10,1.0900000000000001,116.09999999999999
2014-04-11-23-19,0.67000000000000004,129.69999999999999
2014-04-11-23-29,0.62,147.19999999999999
2014-04-11-23-40,0.38,192.59999999999999
2014-04-11-23-50,1.97,291.39999999999998
2014-04-12-00-00,1.3300000000000001,218.80000000000001
2014-04-12-00-10,2.3999999999999999,163.5
2014-04-12-00-20,2.25,166.30000000000001
2014-04-12-00-30,2.2200000000000002,191.30000000000001
2014-04-12-00-40,1.4299999999999999,202.59999999999999
2014-04-12-00-49,2.04,198.90000000000001
2014-04-12-00-59,2.52,205.59999999999999
2014-04-12-01-10,2.73,204.5
2014-04-12-01-20,3.0899999999999999,210.09999999999999
2014-04-12-01-30,2.5099999999999998,199.19999999999999
2014-04-12-01-40,3.0099999999999998,202.59999999999999
2014-04-12-01-50,2.98,212.69999999999999
2014-04-12-02-00,3.0600000000000001,212.69999999999999
2014-04-12-02-10,2.75,225.69999999999999
2014-04-12-02-19,2.52,224.59999999999999
2014-04-12-02-29,2.23,208.5
2014-04-12-02-40,2.4900000000000002,200.90000000000001
2014-04-12-02-50,2.2400000000000002,212.69999999999999
2014-04-12-03-00,2.23,240.5
2014-04-12-03-10,2.6099999999999999,217.5
2014-04-12-03-20,2.4700000000000002,220.5
2014-04-12-03-30,2.8599999999999999,233.69999999999999
2014-04-12-03-40,2.27,231.0
2014-04-12-03-49,2.4900000000000002,229.59999999999999
2014-04-12-03-59,2.4199999999999999,231.5
2014-04-12-04-10,2.3900000000000001,222.80000000000001
2014-04-12-04-20,2.2799999999999998,222.69999999999999
2014-04-12-04-30,2.3700000000000001,238.80000000000001
2014-04-12-04-40,2.0299999999999998,239.0
2014-04-12-04-50,2.3700000000000001,217.90000000000001
2014-04-12-05-00,2.8799999999999999,251.90000000000001
2014-04-12-05-10,1.8400000000000001,242.80000000000001
2014-04-12-05-19,1.51,282.19999999999999
2014-04-12-05-29,1.53,243.69999999999999
2014-04-12-05-40,0.84999999999999998,224.0
2014-04-12-05-50,1.8200000000000001,226.40000000000001
2014-04-12-06-00,1.4399999999999999,227.19999999999999
2014-04-12-06-10,2.2799999999999998,230.69999999999999
2014-04-12-06-20,2.04,282.80000000000001
2014-04-12-06-30,3.3799999999999999,315.10000000000002
2014-04-12-06-40,2.5499999999999998,330.5
2014-04-12-06-49,2.6499999999999999,318.89999999999998
2014-04-12-06-59,2.7400000000000002,328.80000000000001
2014-04-12-07-10,3.2000000000000002,329.19999999999999
2014-04-12-07-20,4.6200000000000001,347.30000000000001
2014-04-12-07-30,4.6100000000000003,338.60000000000002
2014-04-12-07-40,5.6100000000000003,346.66000000000003
2014-04-12-07-50,4.7000000000000002,342.69999999999999
2014-04-12-08-00,4.0099999999999998,338.80000000000001
2014-04-12-08-10,3.3900000000000001,321.0
2014-04-12-08-19,2.6099999999999999,323.69999999999999
2014-04-12-08-29,2.9100000000000001,310.60000000000002
2014-04-12-08-40,2.1800000000000002,291.39999999999998
2014-04-12-08-50,2.6899999999999999,288.0
2014-04-12-09-00,2.75,291.30000000000001
2014-04-12-09-10,2.8700000000000001,287.10000000000002
2014-04-12-09-20,2.3199999999999998,295.0
2014-04-12-09-30,1.6100000000000001,294.69999999999999
2014-04-12-09-40,1.6799999999999999,269.0
2014-04-12-09-49,2.1899999999999999,277.39999999999998
2014-04-12-09-59,1.46,283.5
2014-04-12-10-10,1.04,258.60000000000002
2014-04-12-10-20,1.5700000000000001,298.60000000000002
2014-04-12-10-30,2.23,308.10000000000002
2014-04-12-10-40,2.5499999999999998,295.10000000000002
2014-04-12-10-50,3.4300000000000002,289.39999999999998
2014-04-12-11-00,3.4300000000000002,294.0
2014-04-12-11-10,4.3300000000000001,298.89999999999998
2014-04-12-11-19,3.7000000000000002,302.80000000000001
2014-04-12-11-29,3.3799999999999999,291.89999999999998
2014-04-12-11-40,3.1600000000000001,290.39999999999998
2014-04-12-11-50,3.3599999999999999,291.19999999999999
2014-04-12-12-00,3.75,294.80000000000001
2014-04-12-12-10,3.6499999999999999,296.19999999999999
2014-04-12-12-20,3.71,298.89999999999998
2014-04-12-12-30,2.9300000000000002,298.5
2014-04-12-12-40,2.75,293.39999999999998
2014-04-12-12-49,2.54,292.80000000000001
2014-04-12-12-59,2.5,293.60000000000002
2014-04-12-13-10,2.6800000000000002,296.89999999999998
2014-04-12-13-20,2.71,308.30000000000001
2014-04-12-13-30,2.8199999999999998,312.19999999999999
2014-04-12-13-40,2.4199999999999999,320.80000000000001
2014-04-12-13-50,2.71,338.69999999999999
2014-04-12-14-00,2.5299999999999998,328.39999999999998
2014-04-12-14-10,2.1899999999999999,329.19999999999999
2014-04-12-14-19,2.1800000000000002,312.10000000000002
2014-04-12-14-29,1.9399999999999999,304.19999999999999
2014-04-12-14-40,1.5700000000000001,301.80000000000001
2014-04-12-14-50,1.25,260.5
2014-04-12-15-00,1.1699999999999999,264.10000000000002
2014-04-12-15-10,1.01,231.59999999999999
2014-04-12-15-20,1.5800000000000001,210.30000000000001
2014-04-12-15-30,1.7,195.09999999999999
2014-04-12-15-40,2.1400000000000001,199.40000000000001
2014-04-12-15-49,3.0600000000000001,210.90000000000001
2014-04-12-15-59,3.2200000000000002,205.40000000000001
2014-04-12-16-10,3.3999999999999999,201.40000000000001
2014-04-12-16-20,3.2599999999999998,191.30000000000001
2014-04-12-16-30,4.0800000000000001,190.5
2014-04-12-16-40,4.0300000000000002,192.90000000000001
2014-04-12-16-50,4.25,194.09999999999999
2014-04-12-17-00,4.5300000000000002,187.80000000000001
2014-04-12-17-10,4.54,185.30000000000001
2014-04-12-17-19,4.7599999999999998,182.40000000000001
2014-04-12-17-29,4.9299999999999997,177.19999999999999
2014-04-12-17-40,4.71,175.40000000000001
2014-04-12-17-50,5.0499999999999998,166.19999999999999
2014-04-12-18-00,4.2199999999999998,151.69999999999999
2014-04-12-18-10,4.3399999999999999,152.0
2014-04-12-18-20,5.1200000000000001,158.80000000000001
2014-04-12-18-30,4.9100000000000001,159.59999999999999
2014-04-12-18-40,4.7999999999999998,159.0
2014-04-12-18-49,4.5099999999999998,160.40000000000001
2014-04-12-18-59,4.6500000000000004,165.30000000000001
2014-04-12-19-10,5.75,172.19999999999999
2014-04-12-19-20,5.5599999999999996,166.90000000000001
2014-04-12-19-30,4.54,165.09999999999999
2014-04-12-19-40,4.0800000000000001,172.5
2014-04-12-19-50,4.6500000000000004,171.19999999999999
2014-04-12-20-00,5.21,174.69999999999999
2014-04-12-20-10,6.0499999999999998,173.80000000000001
2014-04-12-20-19,5.3799999999999999,172.09999999999999
2014-04-12-20-29,4.6699999999999999,173.40000000000001
2014-04-12-20-40,5.0499999999999998,175.30000000000001
2014-04-12-20-50,4.6299999999999999,173.19999999999999
2014-04-12-21-00,4.6399999999999997,174.80000000000001
2014-04-12-21-10,5.1900000000000004,169.40000000000001
2014-04-12-21-20,6.2800000000000002,184.0
2014-04-12-21-30,5.4900000000000002,178.19999999999999
2014-04-12-21-40,5.7800000000000002,177.5
2014-04-12-21-49,6.2400000000000002,176.90000000000001
2014-04-12-21-59,5.2699999999999996,171.59999999999999
2014-04-12-22-10,5.9500000000000002,174.90000000000001
2014-04-12-22-20,5.9900000000000002,170.90000000000001
2014-04-12-22-30,5.3099999999999996,164.0
2014-04-12-22-40,7.9000000000000004,168.69999999999999
2014-04-12-22-50,7.3499999999999996,175.19999999999999
2014-04-12-23-00,6.4900000000000002,171.80000000000001
2014-04-12-23-10,6.3200000000000003,172.40000000000001
2014-04-12-23-19,6.4299999999999997,169.80000000000001
2014-04-12-23-29,6.3600000000000003,167.5
2014-04-12-23-40,6.2300000000000004,162.80000000000001
2014-04-12-23-50,6.9299999999999997,172.40000000000001
2014-04-13-00-00,6.0800000000000001,169.30000000000001
2014-04-13-00-10,5.1200000000000001,170.69999999999999
2014-04-13-00-20,5.4100000000000001,174.09999999999999
2014-04-13-00-30,5.1500000000000004,171.40000000000001
2014-04-13-00-40,4.9699999999999998,168.09999999999999
2014-04-13-00-49,4.54,166.0
2014-04-13-00-59,4.54,167.0
2014-04-13-01-10,4.7599999999999998,158.80000000000001
2014-04-13-01-20,4.54,165.69999999999999
2014-04-13-01-30,4.0999999999999996,168.90000000000001
2014-04-13-01-40,3.96,166.59999999999999
2014-04-13-01-50,4.0999999999999996,170.5
2014-04-13-02-00,4.4100000000000001,175.40000000000001
2014-04-13-02-10,4.2599999999999998,178.90000000000001
2014-04-13-02-19,3.8900000000000001,181.09999999999999
2014-04-13-02-29,3.8199999999999998,186.09999999999999
2014-04-13-02-40,4.1600000000000001,184.30000000000001
2014-04-13-02-50,3.7799999999999998,184.09999999999999
2014-04-13-03-00,3.7400000000000002,194.80000000000001
2014-04-13-03-10,3.4500000000000002,200.0
2014-04-13-03-20,3.3999999999999999,205.19999999999999
2014-04-13-03-30,3.0699999999999998,211.69999999999999
2014-04-13-03-40,2.8799999999999999,221.69999999999999
2014-04-13-03-49,3.0299999999999998,212.5
2014-04-13-03-59,2.73,212.69999999999999
2014-04-13-04-10,2.98,215.90000000000001
2014-04-13-04-20,3.23,212.09999999999999
2014-04-13-04-30,3.4700000000000002,209.59999999999999
2014-04-13-04-40,3.3399999999999999,206.19999999999999
2014-04-13-04-50,3.4199999999999999,211.19999999999999
2014-04-13-05-00,3.21,217.0
2014-04-13-05-10,3.0899999999999999,225.19999999999999
2014-04-13-05-19,3.2000000000000002,174.09999999999999
2014-04-13-05-29,3.3399999999999999,224.80000000000001
2014-04-13-05-40,2.2400000000000002,256.5
2014-04-13-05-50,2.6499999999999999,243.30000000000001
2014-04-13-06-00,1.3200000000000001,238.5
2014-04-13-06-10,1.1499999999999999,217.80000000000001
2014-04-13-06-20,1.3200000000000001,238.80000000000001
2014-04-13-06-30,1.4099999999999999,207.5
2014-04-13-06-40,1.45,304.19999999999999
2014-04-13-06-49,1.1200000000000001,283.69999999999999
2014-04-13-06-59,1.0700000000000001,156.09999999999999
2014-04-13-07-10,0.65000000000000002,173.5
2014-04-13-07-20,0.98999999999999999,5.4299999999999997
2014-04-13-07-30,1.23,42.719999999999999
2014-04-13-07-40,0.76000000000000001,266.5
2014-04-13-07-50,2.0699999999999998,233.80000000000001
2014-04-13-08-00,0.82999999999999996,269.80000000000001
2014-04-13-08-10,1.8200000000000001,205.90000000000001
2014-04-13-08-19,1.8500000000000001,214.40000000000001
