,u,v,depth
2009-09-20-11-00,14.220000000000001,5.5099999999999998,62.0
2009-09-20-15-00,-16.84,-1.8999999999999999,62.0
2009-09-20-15-59,-1.79,3.6400000000000001,62.0
2009-09-20-17-00,-0.01,-2.0899999999999999,62.0
2009-09-20-18-00,-0.87,0.47999999999999998,62.0
2009-09-20-18-59,-3.3999999999999999,-6.2000000000000002,62.0
2009-09-20-20-00,-0.059999999999999998,-8.3499999999999996,62.0
2009-09-21-00-00,-7.6500000000000004,3.7000000000000002,62.0
2009-09-21-00-59,-4.5800000000000001,-12.49,62.0
2009-09-21-03-00,-1.5900000000000001,-2.7599999999999998,62.0
2009-09-21-03-59,0.38,4.3799999999999999,62.0
2009-09-21-05-00,-0.57999999999999996,-0.17000000000000001,62.0
2009-09-21-06-00,0.82999999999999996,-9.2400000000000002,62.0
2009-09-21-06-59,6.5,-1.22,62.0
2009-09-21-08-00,8.3100000000000005,-2.0499999999999998,62.0
2009-09-21-09-00,8.6699999999999999,-5.0700000000000003,62.0
2009-09-21-09-59,24.899999999999999,-18.870000000000001,62.0
2009-09-21-11-00,-1.6799999999999999,5.0300000000000002,62.0
2009-09-21-12-00,10.24,4.8700000000000001,62.0
2009-09-21-12-59,-1.1399999999999999,-1.79,62.0
2009-09-21-14-00,4.5800000000000001,3.9399999999999999,62.0
2009-09-21-15-00,-2.0,-3.5,62.0
2009-09-21-15-59,-4.9699999999999998,-3.3300000000000001,62.0
2009-09-21-17-00,-11.1,0.92000000000000004,62.0
2009-09-21-18-00,-12.220000000000001,-0.96999999999999997,62.0
2009-09-21-18-59,-0.94999999999999996,0.040000000000000001,62.0
2009-09-21-20-00,0.69999999999999996,0.10000000000000001,62.0
2009-09-21-21-00,2.3199999999999998,2.0299999999999998,62.0
2009-09-21-21-59,0.71999999999999997,-0.31,62.0
2009-09-21-23-00,-10.76,-0.95999999999999996,62.0
2009-09-22-00-00,0.14000000000000001,-0.47999999999999998,62.0
2009-09-22-03-59,-3.71,-7.96,62.0
2009-09-22-05-00,-6.3200000000000003,-1.54,62.0
2009-09-22-06-00,-2.6800000000000002,2.0299999999999998,62.0
2009-09-22-06-59,-1.55,-0.77000000000000002,62.0
2009-09-22-08-00,0.55000000000000004,-4.0099999999999998,62.0
2009-09-22-09-00,1.8799999999999999,1.0700000000000001,62.0
2009-09-22-09-59,15.24,-7.9400000000000004,62.0
2009-09-22-12-00,-7.1500000000000004,-21.16,62.0
2009-09-22-12-59,-6.3499999999999996,-8.2100000000000009,62.0
2009-09-22-14-00,-16.579999999999998,-4.9500000000000002,62.0
2009-09-22-15-59,-14.32,-6.2699999999999996,62.0
2009-09-22-18-00,1.8999999999999999,-5.0700000000000003,62.0
2009-09-22-18-59,0.53000000000000003,-14.640000000000001,62.0
2009-09-22-20-00,-2.1699999999999999,-2.9300000000000002,62.0
2009-09-22-21-00,-1.0900000000000001,-1.98,62.0
2009-09-22-21-59,-12.44,3.3399999999999999,62.0
2009-09-22-23-00,-32.0,6.4800000000000004,62.0
2009-09-23-06-00,-22.190000000000001,-4.2999999999999998,62.0
2009-09-23-06-59,-9.1300000000000008,-4.75,62.0
2009-09-23-08-00,-0.84999999999999998,-4.9400000000000004,62.0
2009-09-23-09-00,5.6200000000000001,-4.6100000000000003,62.0
2009-09-23-09-59,2.9900000000000002,-7.3600000000000003,62.0
2009-09-23-17-00,-4.0599999999999996,-2.8500000000000001,62.0
2009-09-23-18-00,-8.6699999999999999,-4.2000000000000002,62.0
2009-09-23-18-59,-10.24,2.9399999999999999,62.0
2009-09-23-20-00,-6.8200000000000003,-3.7599999999999998,62.0
2009-09-23-21-00,-1.53,-9.7200000000000006,62.0
2009-09-24-00-59,3.52,-3.1400000000000001,62.0
2009-09-24-02-00,-4.1399999999999997,-0.79000000000000004,62.0
2009-09-24-03-00,-3.1200000000000001,0.34000000000000002,62.0
2009-09-24-03-59,1.47,0.33000000000000002,62.0
2009-09-24-05-00,-3.0299999999999998,1.8200000000000001,62.0
2009-09-24-06-00,-7.7800000000000002,7.0,62.0
2009-09-24-06-59,1.6100000000000001,-3.3799999999999999,62.0
2009-09-24-08-00,-5.6699999999999999,10.84,62.0
2009-09-24-09-00,-10.15,1.9299999999999999,62.0
2009-09-24-09-59,0.20000000000000001,-3.1699999999999999,62.0
2009-09-24-11-00,-1.8300000000000001,0.19,62.0
2009-09-24-12-00,2.5699999999999998,0.13,62.0
2009-09-24-12-59,1.52,-0.91000000000000003,62.0
2009-09-24-14-00,-0.13,-3.48,62.0
2009-09-24-15-00,0.66000000000000003,2.3799999999999999,62.0
2009-09-24-15-59,2.1899999999999999,-3.21,62.0
2009-09-24-17-00,0.65000000000000002,-2.21,62.0
2009-09-24-18-00,-0.91000000000000003,-4.0199999999999996,62.0
2009-09-24-18-59,0.38,-6.6600000000000001,62.0
2009-09-24-20-00,-1.99,-2.46,62.0
2009-09-24-21-00,-1.1799999999999999,1.53,62.0
2009-09-24-21-59,-3.0800000000000001,-1.9399999999999999,62.0
2009-09-24-23-00,-5.3700000000000001,1.97,62.0
2009-09-25-00-00,0.26000000000000001,-0.55000000000000004,62.0
2009-09-25-00-59,-1.1799999999999999,0.48999999999999999,62.0
2009-09-25-02-00,-0.32000000000000001,0.01,62.0
2009-09-25-03-00,-1.1899999999999999,1.22,62.0
2009-09-25-03-59,-0.72999999999999998,-2.5,62.0
2009-09-25-05-00,-1.1200000000000001,0.60999999999999999,62.0
2009-09-25-06-00,-2.8999999999999999,2.7999999999999998,62.0
2009-09-25-06-59,-2.3599999999999999,-1.21,62.0
2009-09-25-08-00,0.16,-0.89000000000000001,62.0
2009-09-25-09-00,-4.6399999999999997,-1.25,62.0
2009-09-25-09-59,2.6400000000000001,-2.25,62.0
2009-09-25-11-00,-0.16,-2.6499999999999999,62.0
2009-09-25-12-00,-8.4900000000000002,-0.19,62.0
2009-09-25-12-59,-1.71,-0.92000000000000004,62.0
2009-09-25-14-00,-6.6299999999999999,1.29,62.0
2009-09-25-15-00,-8.8200000000000003,2.73,62.0
2009-09-25-15-59,-5.29,-6.8600000000000003,62.0
2009-09-25-17-00,-11.67,-2.48,62.0
2009-09-25-18-00,3.8999999999999999,-5.8399999999999999,62.0
2009-09-25-18-59,0.059999999999999998,-10.19,62.0
2009-09-25-20-00,3.3900000000000001,1.9299999999999999,62.0
2009-09-25-21-00,3.6200000000000001,-0.60999999999999999,62.0
2009-09-25-21-59,0.54000000000000004,-5.7800000000000002,62.0
2009-09-25-23-00,5.8499999999999996,-4.3300000000000001,62.0
2009-09-26-00-00,5.54,-0.78000000000000003,62.0
2009-09-26-00-59,9.0099999999999998,-2.6800000000000002,62.0
2009-09-26-02-00,7.8300000000000001,-8.9600000000000009,62.0
2009-09-26-03-00,9.2200000000000006,-7.3099999999999996,62.0
2009-09-26-03-59,5.0,-11.77,62.0
2009-09-26-05-00,-3.77,-7.7699999999999996,62.0
2009-09-26-06-00,-3.1499999999999999,-8.8399999999999999,62.0
2009-09-26-06-59,-3.0,-1.5,62.0
2009-09-26-08-00,1.4399999999999999,1.1499999999999999,62.0
2009-09-26-09-00,-3.6600000000000001,-0.65000000000000002,62.0
2009-09-26-09-59,-1.3600000000000001,-8.5199999999999996,62.0
2009-09-26-11-00,-19.379999999999999,2.1499999999999999,62.0
2009-09-26-12-00,-9.2100000000000009,-2.6899999999999999,62.0
2009-09-26-12-59,-4.3600000000000003,1.02,62.0
2009-09-26-14-00,-3.5299999999999998,-6.4500000000000002,62.0
2009-09-26-15-00,-3.3199999999999998,-5.7599999999999998,62.0
2009-09-26-15-59,-0.16,-6.9199999999999999,62.0
2009-09-26-17-00,-2.9700000000000002,-5.8700000000000001,62.0
2009-09-26-18-00,-12.640000000000001,-8.8000000000000007,62.0
2009-09-26-18-59,-8.6600000000000001,-4.9299999999999997,62.0
2009-09-26-20-00,-1.4199999999999999,-4.0599999999999996,62.0
2009-09-26-21-00,-8.4000000000000004,-2.98,62.0
2009-09-26-21-59,0.79000000000000004,0.85999999999999999,62.0
2009-09-26-23-00,-2.8199999999999998,-4.2599999999999998,62.0
2009-09-27-00-00,-4.5099999999999998,-3.0899999999999999,62.0
2009-09-27-00-59,-4.2199999999999998,-5.5099999999999998,62.0
2009-09-27-02-00,-5.7800000000000002,-2.3199999999999998,62.0
2009-09-27-03-00,1.04,7.4900000000000002,62.0
2009-09-27-03-59,2.1200000000000001,0.93000000000000005,62.0
2009-09-27-05-00,-1.8400000000000001,2.3799999999999999,62.0
2009-09-27-06-00,0.85999999999999999,-5.0599999999999996,62.0
2009-09-27-06-59,0.63,3.2000000000000002,62.0
2009-09-27-08-00,-2.29,2.1400000000000001,62.0
2009-09-27-09-00,-4.0099999999999998,1.95,62.0
2009-09-27-09-59,-3.9199999999999999,-0.82999999999999996,62.0
2009-09-27-11-00,-6.0499999999999998,2.5,62.0
2009-09-27-12-00,-3.3399999999999999,5.3799999999999999,62.0
2009-09-27-12-59,-1.4199999999999999,3.4399999999999999,62.0
2009-09-27-14-00,0.69999999999999996,-1.6699999999999999,62.0
2009-09-27-15-00,-1.9199999999999999,-5.5599999999999996,62.0
2009-09-27-15-59,-0.89000000000000001,-0.88,62.0
2009-09-27-17-00,-3.1400000000000001,-2.79,62.0
2009-09-27-18-00,4.8499999999999996,-4.8300000000000001,62.0
2009-09-27-18-59,3.6400000000000001,-12.789999999999999,62.0
2009-09-27-20-00,8.8800000000000008,-7.2000000000000002,62.0
2009-09-27-21-00,7.5499999999999998,-1.23,62.0
2009-09-27-21-59,4.5599999999999996,-0.64000000000000001,62.0
2009-09-27-23-00,2.5899999999999999,-5.29,62.0
2009-09-28-00-00,0.76000000000000001,-3.3199999999999998,62.0
2009-09-28-00-59,-9.3900000000000006,-3.1600000000000001,62.0
2009-09-28-02-00,3.54,-4.2800000000000002,62.0
2009-09-28-03-00,8.3200000000000003,-1.73,62.0
2009-09-28-03-59,0.26000000000000001,0.91000000000000003,62.0
2009-09-28-05-00,-2.3900000000000001,-4.6600000000000001,62.0
2009-09-28-06-00,-4.0199999999999996,-0.85999999999999999,62.0
2009-09-28-06-59,-3.4500000000000002,-3.5099999999999998,62.0
2009-09-28-08-00,-3.5099999999999998,-2.5899999999999999,62.0
2009-09-28-09-00,-8.8399999999999999,3.8700000000000001,62.0
2009-09-28-09-59,0.51000000000000001,1.8200000000000001,62.0
2009-09-28-11-00,-6.0199999999999996,9.1799999999999997,62.0
2009-09-28-12-00,-10.800000000000001,13.41,62.0
2009-09-28-12-59,-2.8599999999999999,5.5199999999999996,62.0
2009-09-28-14-00,-2.3599999999999999,2.02,62.0
2009-09-28-15-00,-0.68000000000000005,-5.5099999999999998,62.0
2009-09-28-15-59,-1.54,-0.45000000000000001,62.0
2009-09-28-17-00,2.2999999999999998,3.1699999999999999,62.0
2009-09-28-18-00,-1.54,0.28000000000000003,62.0
2009-09-28-18-59,-1.3,1.6000000000000001,62.0
2009-09-28-20-00,-2.5,-0.72999999999999998,62.0
2009-09-28-21-00,-5.5,7.7699999999999996,62.0
2009-09-28-21-59,1.6000000000000001,-7.9699999999999998,62.0
2009-09-28-23-00,-4.8300000000000001,1.1899999999999999,62.0
2009-09-29-00-00,-4.71,-3.1499999999999999,62.0
2009-09-29-00-59,-0.79000000000000004,-0.85999999999999999,62.0
2009-09-29-02-00,-4.8399999999999999,-4.1200000000000001,62.0
2009-09-29-03-00,-2.5899999999999999,6.0099999999999998,62.0
2009-09-29-03-59,-10.640000000000001,12.52,62.0
2009-09-29-05-00,-1.52,3.4100000000000001,62.0
2009-09-29-06-00,1.45,-1.76,62.0
2009-09-29-06-59,0.050000000000000003,3.04,62.0
2009-09-29-08-00,1.3700000000000001,-1.48,62.0
2009-09-29-09-00,-2.4500000000000002,1.26,62.0
2009-09-29-09-59,-4.8700000000000001,1.7,62.0
2009-09-29-11-00,-2.5699999999999998,-4.4000000000000004,62.0
2009-09-29-12-00,-5.5700000000000003,1.6000000000000001,62.0
2009-09-29-12-59,-3.4399999999999999,1.0800000000000001,62.0
2009-09-29-14-00,-11.98,2.1200000000000001,62.0
2009-09-29-15-00,-6.0800000000000001,7.5999999999999996,62.0
2009-09-29-15-59,-0.93000000000000005,1.3999999999999999,62.0
2009-09-29-17-00,-0.66000000000000003,0.12,62.0
2009-09-29-18-00,1.0600000000000001,3.8500000000000001,62.0
2009-09-29-18-59,-0.31,6.0599999999999996,62.0
2009-09-29-20-00,2.8700000000000001,4.7999999999999998,62.0
2009-09-29-21-00,0.68999999999999995,-2.7200000000000002,62.0
2009-09-29-21-59,-2.0299999999999998,-2.6800000000000002,62.0
2009-09-29-23-00,-17.52,-3.1400000000000001,62.0
2009-09-30-00-00,-4.6399999999999997,-2.2999999999999998,62.0
2009-09-30-00-59,-2.8399999999999999,-0.62,62.0
2009-09-30-02-00,-4.9199999999999999,10.75,62.0
2009-09-30-03-00,-9.25,4.9000000000000004,62.0
2009-09-30-03-59,-6.5800000000000001,11.1,62.0
2009-09-30-05-00,1.6399999999999999,11.84,62.0
2009-09-30-06-00,4.4900000000000002,7.46,62.0
2009-09-30-06-59,8.0099999999999998,3.5899999999999999,62.0
2009-09-30-08-00,-2.8599999999999999,-0.20999999999999999,62.0
2009-09-30-09-00,-3.98,-5.6399999999999997,62.0
2009-09-30-09-59,0.56999999999999995,1.6200000000000001,62.0
2009-09-30-11-00,-9.3100000000000005,-0.22,62.0
2009-09-30-12-00,-2.46,-0.51000000000000001,62.0
2009-09-30-12-59,-6.3700000000000001,-4.5700000000000003,62.0
2009-09-30-14-00,-3.8199999999999998,2.0099999999999998,62.0
2009-09-30-15-00,-2.7200000000000002,0.040000000000000001,62.0
2009-09-30-15-59,1.22,-0.27000000000000002,62.0
2009-09-30-17-00,-1.3100000000000001,-7.2599999999999998,62.0
2009-09-30-18-00,-0.14000000000000001,-3.79,62.0
2009-09-30-18-59,-5.7800000000000002,-4.8200000000000003,62.0
2009-09-30-20-00,-8.6600000000000001,-11.699999999999999,62.0
2009-09-30-21-00,-4.0599999999999996,-0.34999999999999998,62.0
2009-09-30-21-59,-3.5600000000000001,-7.0800000000000001,62.0
2009-09-30-23-00,-8.1899999999999995,0.20999999999999999,62.0
2009-10-01-00-00,0.62,8.9299999999999997,62.0
2009-10-01-00-59,-4.0199999999999996,4.1399999999999997,62.0
2009-10-01-02-00,-5.21,2.8500000000000001,62.0
2009-10-01-03-00,2.0099999999999998,-1.1799999999999999,62.0
2009-10-01-03-59,1.6899999999999999,-1.49,62.0
2009-10-01-05-00,5.8099999999999996,-0.28000000000000003,62.0
2009-10-01-06-00,-0.20999999999999999,-5.6900000000000004,62.0
2009-10-01-06-59,-6.6100000000000003,-5.8899999999999997,62.0
2009-10-01-08-00,-2.4900000000000002,-3.96,62.0
2009-10-01-09-00,-4.1900000000000004,-7.0599999999999996,62.0
2009-10-01-09-59,-8.0999999999999996,-2.5800000000000001,62.0
2009-10-01-11-00,-11.48,-1.3799999999999999,62.0
2009-10-01-12-00,-5.1200000000000001,6.1100000000000003,62.0
2009-10-01-12-59,-7.2199999999999998,-3.4700000000000002,62.0
2009-10-01-14-00,0.029999999999999999,-5.0999999999999996,62.0
2009-10-01-15-00,4.5199999999999996,-2.6400000000000001,62.0
2009-10-01-15-59,3.04,4.2199999999999998,62.0
2009-10-01-17-00,-3.0800000000000001,-4.4400000000000004,62.0
2009-10-01-18-00,1.6000000000000001,-3.7000000000000002,62.0
2009-10-01-18-59,1.53,-0.58999999999999997,62.0
2009-10-01-20-00,-1.1200000000000001,0.60999999999999999,62.0
2009-10-01-21-00,0.71999999999999997,-2.8100000000000001,62.0
2009-10-01-21-59,-3.96,-6.7800000000000002,62.0
2009-10-01-23-00,-1.97,-5.3700000000000001,62.0
2009-10-02-00-00,0.81999999999999995,-1.74,62.0
2009-10-02-00-59,-11.039999999999999,-6.7699999999999996,62.0
2009-10-02-03-00,0.22,-0.77000000000000002,62.0
2009-10-02-03-59,14.76,11.51,62.0
2009-10-02-05-00,9.9700000000000006,2.6000000000000001,62.0
2009-10-02-06-00,-7.7300000000000004,-2.7799999999999998,62.0
2009-10-02-06-59,-5.1399999999999997,1.2,62.0
2009-10-02-08-00,-1.8899999999999999,1.1100000000000001,62.0
2009-10-02-09-00,2.1699999999999999,-0.29999999999999999,62.0
2009-10-02-09-59,-1.45,-0.73999999999999999,62.0
2009-10-02-11-00,1.05,-0.73999999999999999,62.0
2009-10-02-12-00,-7.5300000000000002,1.8600000000000001,62.0
2009-10-02-12-59,-14.710000000000001,7.8899999999999997,62.0
2009-10-02-14-00,-2.8500000000000001,-3.4399999999999999,62.0
2009-10-02-15-00,0.81999999999999995,5.7599999999999998,62.0
2009-10-02-15-59,-1.1399999999999999,4.9800000000000004,62.0
2009-10-02-17-00,0.64000000000000001,9.5600000000000005,62.0
2009-10-02-18-00,-4.0599999999999996,-1.0800000000000001,62.0
2009-10-02-18-59,-1.8300000000000001,0.19,62.0
2009-10-02-20-00,-1.5600000000000001,-1.0800000000000001,62.0
2009-10-02-21-00,0.28000000000000003,0.81000000000000005,62.0
2009-10-02-21-59,0.75,0.64000000000000001,62.0
2009-10-02-23-00,0.39000000000000001,-2.3900000000000001,62.0
2009-10-03-00-00,0.75,-3.6400000000000001,62.0
2009-10-03-00-59,-2.0,-3.5,62.0
2009-10-03-02-00,-8.7699999999999996,-4.2300000000000004,62.0
2009-10-03-03-00,-7.8700000000000001,1.97,62.0
2009-10-03-03-59,-2.1800000000000002,-5.0099999999999998,62.0
2009-10-03-05-00,-2.6299999999999999,2.5699999999999998,62.0
2009-10-03-06-00,-3.3599999999999999,-5.9800000000000004,62.0
2009-10-03-06-59,-1.2,0.17000000000000001,62.0
2009-10-03-08-00,-1.6599999999999999,4.6200000000000001,62.0
2009-10-03-09-00,3.6699999999999999,-1.8500000000000001,62.0
2009-10-03-09-59,-2.5600000000000001,2.6899999999999999,62.0
2009-10-03-11-00,-3.0299999999999998,-5.6799999999999997,62.0
2009-10-03-12-00,-6.1699999999999999,-2.4300000000000002,62.0
2009-10-03-12-59,4.5899999999999999,-4.2800000000000002,62.0
2009-10-03-14-00,-0.40999999999999998,-6.79,62.0
2009-10-03-15-00,2.8500000000000001,-15.109999999999999,62.0
2009-10-03-15-59,-7.7800000000000002,-17.59,62.0
2009-10-03-17-00,-9.4100000000000001,-19.109999999999999,62.0
2009-10-03-18-00,6.0099999999999998,-19.5,62.0
2009-10-03-18-59,-8.4600000000000009,-2.0600000000000001,62.0
2009-10-03-20-00,-6.96,1.72,62.0
2009-10-03-21-00,-1.6100000000000001,-2.3500000000000001,62.0
2009-10-03-21-59,1.5800000000000001,-5.0599999999999996,62.0
2009-10-03-23-00,-1.1599999999999999,0.39000000000000001,62.0
2009-10-04-00-00,5.1799999999999997,-5.2599999999999998,62.0
2009-10-04-00-59,-2.98,-5.1399999999999997,62.0
2009-10-04-02-00,3.0699999999999998,-16.190000000000001,62.0
2009-10-04-03-00,-11.609999999999999,0.88,62.0
2009-10-04-03-59,-9.6199999999999992,-0.93999999999999995,62.0
2009-10-04-05-00,-7.9299999999999997,14.66,62.0
2009-10-04-06-00,-2.21,7.9000000000000004,62.0
2009-10-04-06-59,4.4400000000000004,8.6999999999999993,62.0
2009-10-04-08-00,2.0800000000000001,-1.0600000000000001,62.0
2009-10-04-09-00,-0.85999999999999999,-2.75,62.0
2009-10-04-09-59,-0.029999999999999999,-3.4500000000000002,62.0
2009-10-04-11-00,-1.4199999999999999,-3.3300000000000001,62.0
2009-10-04-12-00,0.48999999999999999,2.23,62.0
2009-10-04-12-59,2.0099999999999998,1.3200000000000001,62.0
2009-10-04-14-00,-12.44,-4.4699999999999998,62.0
2009-10-04-15-00,-8.5700000000000003,-7.4000000000000004,62.0
2009-10-04-15-59,-2.6000000000000001,0.69999999999999996,62.0
2009-10-04-17-00,9.5600000000000005,-0.64000000000000001,62.0
2009-10-04-18-00,4.1799999999999997,-0.76000000000000001,62.0
2009-10-04-18-59,1.6699999999999999,1.4299999999999999,62.0
2009-10-04-20-00,-1.3200000000000001,0.96999999999999997,62.0
2009-10-04-21-00,-3.2400000000000002,-4.5899999999999999,62.0
2009-10-04-21-59,-1.77,-2.5,62.0
2009-10-04-23-00,-2.4500000000000002,-1.97,62.0
2009-10-05-00-00,-1.4099999999999999,-2.29,62.0
2009-10-05-00-59,-0.01,-1.04,62.0
2009-10-05-02-00,-5.3499999999999996,-0.93999999999999995,62.0
2009-10-05-03-00,-2.3399999999999999,-5.1699999999999999,62.0
2009-10-05-03-59,-2.3300000000000001,1.1899999999999999,62.0
2009-10-05-05-00,0.35999999999999999,-3.02,62.0
2009-10-05-06-00,0.93999999999999995,-0.34999999999999998,62.0
2009-10-05-06-59,0.57999999999999996,1.9399999999999999,62.0
2009-10-05-08-00,-1.4299999999999999,-0.10000000000000001,62.0
2009-10-05-09-00,1.22,-0.27000000000000002,62.0
2009-10-05-09-59,0.12,1.3899999999999999,62.0
2009-10-05-11-00,-2.4300000000000002,-0.60999999999999999,62.0
2009-10-05-12-00,0.65000000000000002,-1.1599999999999999,62.0
2009-10-05-12-59,-1.01,1.6799999999999999,62.0
2009-10-05-15-00,-8.3000000000000007,6.6399999999999997,62.0
2009-10-05-15-59,-10.16,7.6600000000000001,62.0
2009-10-05-17-00,-0.40000000000000002,7.0700000000000003,62.0
2009-10-05-18-00,-0.69999999999999996,2.3999999999999999,62.0
2009-10-05-18-59,-0.23999999999999999,1.1799999999999999,62.0
2009-10-05-20-00,0.68000000000000005,-0.53000000000000003,62.0
2009-10-05-21-00,-3.2000000000000002,-0.10000000000000001,62.0
2009-10-05-21-59,-0.92000000000000004,-0.79000000000000004,62.0
2009-10-05-23-00,-1.9399999999999999,-1.1899999999999999,62.0
2009-10-06-00-00,-1.25,2.8599999999999999,62.0
2009-10-06-00-59,0.93999999999999995,-1.0800000000000001,62.0
2009-10-06-02-00,-5.4000000000000004,-2.2000000000000002,62.0
2009-10-06-03-00,6.6299999999999999,-1.29,62.0
2009-10-06-03-59,-4.3700000000000001,9.2400000000000002,62.0
2009-10-06-05-00,-6.6200000000000001,-0.16,62.0
2009-10-06-06-00,7.5899999999999999,7.5300000000000002,62.0
2009-10-06-06-59,0.56000000000000005,10.9,62.0
2009-10-06-08-00,3.7799999999999998,4.54,62.0
2009-10-06-09-00,1.0900000000000001,1.26,62.0
2009-10-06-09-59,0.90000000000000002,0.46999999999999997,62.0
2009-10-06-11-00,7.6900000000000004,2.5600000000000001,62.0
2009-10-06-12-00,3.2799999999999998,1.27,62.0
2009-10-06-12-59,-1.8899999999999999,-4.9299999999999997,62.0
2009-10-06-14-00,1.27,-8.2799999999999994,62.0
2009-10-06-15-00,-1.6499999999999999,4.21,62.0
2009-10-06-15-59,-4.1500000000000004,-8.6099999999999994,62.0
2009-10-06-17-00,-5.8200000000000003,-3.2599999999999998,62.0
2009-10-06-18-00,-7.2699999999999996,-3.27,62.0
2009-10-06-18-59,-4.5999999999999996,1.47,62.0
2009-10-06-20-00,-0.67000000000000004,-0.20000000000000001,62.0
2009-10-06-21-00,1.21,-0.57999999999999996,62.0
2009-10-06-21-59,0.46999999999999997,1.6000000000000001,62.0
2009-10-06-23-00,-1.1899999999999999,-1.28,62.0
2009-10-07-00-00,-0.89000000000000001,-0.88,62.0
2009-10-07-00-59,-1.1499999999999999,-1.0600000000000001,62.0
2009-10-07-02-00,1.52,-0.91000000000000003,62.0
2009-10-07-03-00,-2.0099999999999998,-2.0499999999999998,62.0
2009-10-07-03-59,-1.24,-1.8200000000000001,62.0
2009-10-07-05-00,-5.1200000000000001,0.059999999999999998,62.0
2009-10-07-06-00,0.29999999999999999,2.1699999999999999,62.0
2009-10-07-06-59,1.54,0.45000000000000001,62.0
2009-10-07-08-00,1.6100000000000001,4.1200000000000001,62.0
2009-10-07-09-00,-0.93000000000000005,3.8999999999999999,62.0
2009-10-07-09-59,9.3699999999999992,-1.74,62.0
2009-10-07-11-00,0.26000000000000001,2.6800000000000002,62.0
2009-10-07-12-00,1.1000000000000001,-6.2400000000000002,62.0
