,current speed,direction,u,v
2003-03-03-06-59,14.08,159.44999999999999,4.9400000000000004,-13.18
2003-03-03-08-00,15.84,131.66999999999999,11.83,-10.529999999999999
2003-03-03-09-00,13.199999999999999,152.41999999999999,6.1100000000000003,-11.699999999999999
2003-03-03-09-59,9.3900000000000006,126.40000000000001,7.5499999999999998,-5.5700000000000003
2003-03-03-11-00,19.940000000000001,149.96000000000001,9.9900000000000002,-17.260000000000002
2003-03-03-12-00,23.760000000000002,178.08000000000001,0.79000000000000004,-23.739999999999998
2003-03-03-12-59,21.699999999999999,177.72999999999999,0.85999999999999999,-21.690000000000001
2003-03-03-14-00,35.200000000000003,196.72,-10.119999999999999,-33.710000000000001
2003-03-03-15-00,29.920000000000002,187.22,-3.7599999999999998,-29.68
2003-03-03-15-59,32.850000000000001,180.19,-0.11,-32.850000000000001
2003-03-03-17-00,23.460000000000001,178.43000000000001,0.64000000000000001,-23.460000000000001
2003-03-03-18-00,28.739999999999998,165.78,7.0599999999999996,-27.859999999999999
2003-03-03-18-59,27.859999999999999,156.28,11.210000000000001,-25.510000000000002
2003-03-03-20-00,23.460000000000001,139.41,15.27,-17.82
2003-03-03-21-00,21.41,126.40000000000001,17.23,-12.710000000000001
2003-03-03-21-59,13.49,75.420000000000002,13.06,3.3999999999999999
2003-03-03-23-00,6.4500000000000002,93.0,6.4400000000000004,-0.34000000000000002
2003-03-04-00-00,9.9700000000000006,114.8,9.0500000000000007,-4.1799999999999997
2003-03-04-00-59,6.4500000000000002,154.16999999999999,2.8100000000000001,-5.8099999999999996
2003-03-04-02-00,19.059999999999999,232.58000000000001,-15.140000000000001,-11.58
2003-03-04-03-00,24.93,216.06,-14.67,-20.149999999999999
2003-03-04-03-59,14.66,200.59,-5.1600000000000001,-13.73
2003-03-04-05-00,7.6299999999999999,118.66,6.6900000000000004,-3.6600000000000001
2003-03-04-06-00,10.85,119.37,9.4600000000000009,-5.3200000000000003
2003-03-04-06-59,14.66,117.26000000000001,13.039999999999999,-6.7199999999999998
2003-03-04-08-00,13.789999999999999,93.349999999999994,13.76,-0.80000000000000004
2003-03-04-09-00,15.25,94.400000000000006,15.210000000000001,-1.1699999999999999
2003-03-04-09-59,12.029999999999999,66.980000000000004,11.07,4.7000000000000002
2003-03-04-11-00,2.6400000000000001,40.259999999999998,1.71,2.0099999999999998
2003-03-04-12-00,6.1600000000000001,215.0,-3.5299999999999998,-5.0499999999999998
2003-03-04-12-59,6.75,263.87,-6.71,-0.71999999999999997
2003-03-04-14-00,12.32,252.27000000000001,-11.73,-3.75
2003-03-04-15-00,7.6299999999999999,267.04000000000002,-7.6200000000000001,-0.39000000000000001
2003-03-04-15-59,0.88,292.0,-0.81999999999999995,0.33000000000000002
2003-03-04-17-00,3.52,4.3899999999999997,0.27000000000000002,3.5099999999999998
2003-03-04-18-00,19.059999999999999,83.5,18.940000000000001,2.1600000000000001
2003-03-04-18-59,25.219999999999999,60.649999999999999,21.989999999999998,12.359999999999999
2003-03-04-20-00,20.82,56.780000000000001,17.420000000000002,11.41
2003-03-04-21-00,28.16,67.329999999999998,25.98,10.85
2003-03-04-21-59,26.690000000000001,68.379999999999995,24.809999999999999,9.8300000000000001
2003-03-04-23-00,12.609999999999999,64.519999999999996,11.380000000000001,5.4299999999999997
2003-03-05-00-00,10.85,36.390000000000001,6.4400000000000004,8.7400000000000002
2003-03-05-00-59,5.2800000000000002,63.109999999999999,4.71,2.3900000000000001
2003-03-05-02-00,3.23,85.260000000000005,3.2200000000000002,0.27000000000000002
2003-03-05-03-00,1.1699999999999999,218.16999999999999,-0.71999999999999997,-0.92000000000000004
2003-03-05-03-59,2.0499999999999998,107.06,1.96,-0.59999999999999998
2003-03-05-05-00,2.3500000000000001,31.82,1.24,1.99
2003-03-05-06-00,12.91,40.259999999999998,8.3399999999999999,9.8499999999999996
2003-03-05-06-59,5.2800000000000002,39.200000000000003,3.3399999999999999,4.0899999999999999
2003-03-05-08-00,13.199999999999999,75.060000000000002,12.75,3.3999999999999999
2003-03-05-09-00,19.940000000000001,72.25,19.0,6.0800000000000001
2003-03-05-09-59,16.129999999999999,63.460000000000001,14.43,7.21
2003-03-05-11-00,9.0899999999999999,46.939999999999998,6.6399999999999997,6.21
2003-03-05-12-00,3.52,331.38,-1.6899999999999999,3.0899999999999999
2003-03-05-12-59,6.75,273.72000000000003,-6.7300000000000004,0.44
2003-03-05-14-00,9.0899999999999999,276.18000000000001,-9.0399999999999991,0.97999999999999998
2003-03-05-15-00,12.32,278.29000000000002,-12.19,1.78
2003-03-05-15-59,16.420000000000002,283.56,-15.970000000000001,3.8500000000000001
2003-03-05-17-00,15.539999999999999,267.04000000000002,-15.52,-0.80000000000000004
2003-03-05-18-00,9.6799999999999997,327.16000000000003,-5.25,8.1300000000000008
2003-03-05-18-59,11.44,8.2599999999999998,1.6399999999999999,11.32
2003-03-05-20-00,13.49,38.5,8.4000000000000004,10.56
2003-03-05-21-00,22.0,41.659999999999997,14.619999999999999,16.43
2003-03-05-21-59,18.77,51.509999999999998,14.69,11.68
2003-03-05-23-00,15.84,50.100000000000001,12.15,10.16
2003-03-06-00-00,6.75,58.890000000000001,5.7800000000000002,3.4900000000000002
2003-03-06-00-59,5.2800000000000002,149.25,2.7000000000000002,-4.54
2003-03-06-02-00,6.4500000000000002,207.62,-2.9900000000000002,-5.7199999999999998
2003-03-06-03-00,6.4500000000000002,235.38999999999999,-5.3099999999999996,-3.6600000000000001
2003-03-06-03-59,12.029999999999999,205.50999999999999,-5.1799999999999997,-10.85
2003-03-06-05-00,11.73,183.71000000000001,-0.76000000000000001,-11.710000000000001
2003-03-06-06-00,8.2100000000000009,172.46000000000001,1.0800000000000001,-8.1400000000000006
2003-03-06-06-59,7.04,143.97999999999999,4.1399999999999997,-5.6900000000000004
2003-03-06-08-00,7.9199999999999999,151.36000000000001,3.7999999999999998,-6.9500000000000002
2003-03-06-09-00,22.579999999999998,137.30000000000001,15.32,-16.600000000000001
2003-03-06-09-59,14.960000000000001,153.12,6.7599999999999998,-13.34
2003-03-06-11-00,6.1600000000000001,124.29000000000001,5.0899999999999999,-3.4700000000000002
2003-03-06-12-00,9.6799999999999997,139.06,6.3399999999999999,-7.3099999999999996
2003-03-06-12-59,10.27,200.59,-3.6099999999999999,-9.6099999999999994
2003-03-06-14-00,15.84,198.83000000000001,-5.1100000000000003,-14.99
2003-03-06-15-00,17.010000000000002,223.44,-11.699999999999999,-12.35
2003-03-06-15-59,14.369999999999999,231.16999999999999,-11.199999999999999,-9.0099999999999998
2003-03-06-17-00,16.420000000000002,219.91999999999999,-10.539999999999999,-12.6
2003-03-06-18-00,14.960000000000001,207.97,-7.0199999999999996,-13.210000000000001
2003-03-06-18-59,13.789999999999999,209.38,-6.7599999999999998,-12.01
2003-03-06-20-00,7.3300000000000001,207.27000000000001,-3.3599999999999999,-6.5199999999999996
2003-03-06-21-00,4.4000000000000004,153.81999999999999,1.9399999999999999,-3.9500000000000002
2003-03-06-21-59,6.75,100.38,6.6399999999999997,-1.22
2003-03-06-23-00,14.369999999999999,146.44,7.9400000000000004,-11.98
2003-03-07-00-00,11.15,157.34,4.29,-10.279999999999999
2003-03-07-00-59,19.649999999999999,186.52000000000001,-2.23,-19.52
2003-03-07-02-00,11.15,184.41,-0.85999999999999999,-11.109999999999999
2003-03-07-03-00,11.44,177.03,0.58999999999999997,-11.42
2003-03-07-03-59,14.66,181.59999999999999,-0.40999999999999998,-14.66
2003-03-07-05-00,20.239999999999998,199.18000000000001,-6.6500000000000004,-19.109999999999999
2003-03-07-06-00,22.289999999999999,194.96000000000001,-5.75,-21.539999999999999
2003-03-07-06-59,20.239999999999998,160.15000000000001,6.8700000000000001,-19.039999999999999
2003-03-07-08-00,18.77,167.18000000000001,4.1600000000000001,-18.300000000000001
2003-03-07-09-00,17.010000000000002,143.27000000000001,10.17,-13.630000000000001
2003-03-07-09-59,9.3900000000000006,121.83,7.9699999999999998,-4.9500000000000002
2003-03-07-11-00,13.199999999999999,115.84999999999999,11.880000000000001,-5.75
2003-03-07-12-00,13.49,118.31,11.880000000000001,-6.4000000000000004
2003-03-07-12-59,8.2100000000000009,155.93000000000001,3.3500000000000001,-7.5
2003-03-07-14-00,8.2100000000000009,154.88,3.4900000000000002,-7.4400000000000004
2003-03-07-15-00,5.5700000000000003,205.16,-2.3700000000000001,-5.04
2003-03-07-15-59,6.4500000000000002,224.49000000000001,-4.5199999999999996,-4.5999999999999996
2003-03-07-17-00,2.9300000000000002,225.55000000000001,-2.0899999999999999,-2.0499999999999998
2003-03-07-18-00,3.23,60.299999999999997,2.7999999999999998,1.6000000000000001
2003-03-07-18-59,9.0899999999999999,114.09,8.3000000000000007,-3.71
2003-03-07-20-00,11.15,78.230000000000004,10.91,2.27
2003-03-07-21-00,13.789999999999999,80.340000000000003,13.59,2.3100000000000001
2003-03-07-21-59,21.41,68.379999999999995,19.91,7.8899999999999997
2003-03-07-23-00,21.41,77.170000000000002,20.879999999999999,4.75
2003-03-08-00-00,19.940000000000001,67.329999999999998,18.399999999999999,7.6900000000000004
2003-03-08-00-59,11.73,90.890000000000001,11.73,-0.17999999999999999
2003-03-08-02-00,3.8100000000000001,104.25,3.7000000000000002,-0.93999999999999995
2003-03-08-03-00,4.4000000000000004,127.09999999999999,3.5099999999999998,-2.6499999999999999
2003-03-08-03-59,3.52,312.04000000000002,-2.6099999999999999,2.3599999999999999
2003-03-08-05-00,2.9300000000000002,209.38,-1.4399999999999999,-2.5600000000000001
2003-03-08-06-00,4.9900000000000002,244.53999999999999,-4.5,-2.1400000000000001
2003-03-08-06-59,5.2800000000000002,150.66,2.5899999999999999,-4.5999999999999996
2003-03-08-08-00,9.0899999999999999,89.480000000000004,9.0899999999999999,0.080000000000000002
2003-03-08-09-00,8.2100000000000009,108.47,7.79,-2.6000000000000001
2003-03-08-09-59,17.890000000000001,89.129999999999995,17.890000000000001,0.27000000000000002
2003-03-08-11-00,16.420000000000002,68.379999999999995,15.27,6.0499999999999998
2003-03-08-12-00,13.49,66.980000000000004,12.42,5.2800000000000002
2003-03-08-12-59,10.56,71.549999999999997,10.02,3.3399999999999999
2003-03-08-14-00,8.8000000000000007,102.14,8.5999999999999996,-1.8500000000000001
2003-03-08-15-00,4.6900000000000004,101.43000000000001,4.5999999999999996,-0.93000000000000005
2003-03-08-15-59,5.5700000000000003,213.59,-3.0800000000000001,-4.6399999999999997
2003-03-08-17-00,10.56,241.72,-9.3000000000000007,-5.0
2003-03-08-18-00,7.6299999999999999,251.56999999999999,-7.2300000000000004,-2.4100000000000001
2003-03-08-18-59,1.1699999999999999,24.079999999999998,0.47999999999999998,1.0700000000000001
2003-03-08-20-00,2.6400000000000001,354.89999999999998,-0.23000000000000001,2.6299999999999999
2003-03-08-21-00,4.4000000000000004,58.539999999999999,3.75,2.2999999999999998
2003-03-08-21-59,11.73,34.280000000000001,6.6100000000000003,9.6899999999999995
2003-03-08-23-00,20.239999999999998,30.760000000000002,10.35,17.390000000000001
2003-03-09-00-00,20.239999999999998,17.050000000000001,5.9299999999999997,19.350000000000001
2003-03-09-00-59,17.890000000000001,30.059999999999999,8.9600000000000009,15.49
2003-03-09-02-00,11.15,34.280000000000001,6.2800000000000002,9.2100000000000009
2003-03-09-03-00,7.9199999999999999,45.530000000000001,5.6500000000000004,5.5499999999999998
2003-03-09-03-59,2.0499999999999998,333.13999999999999,-0.93000000000000005,1.8300000000000001
2003-03-09-05-00,2.9300000000000002,256.49000000000001,-2.8500000000000001,-0.68999999999999995
2003-03-09-06-00,4.1100000000000003,304.66000000000003,-3.3799999999999999,2.3399999999999999
2003-03-09-06-59,4.1100000000000003,286.73000000000002,-3.9300000000000002,1.1799999999999999
2003-03-09-08-00,5.8700000000000001,96.859999999999999,5.8200000000000003,-0.69999999999999996
2003-03-09-09-00,8.8000000000000007,53.619999999999997,7.0800000000000001,5.2199999999999998
2003-03-09-09-59,12.32,61.350000000000001,10.81,5.9100000000000001
2003-03-09-11-00,17.300000000000001,47.289999999999999,12.720000000000001,11.74
2003-03-09-12-00,14.960000000000001,64.159999999999997,13.460000000000001,6.5199999999999996
2003-03-09-12-59,10.85,42.719999999999999,7.3600000000000003,7.9699999999999998
2003-03-09-14-00,4.4000000000000004,86.319999999999993,4.3899999999999997,0.28000000000000003
2003-03-09-15-00,4.1100000000000003,85.609999999999999,4.0899999999999999,0.31
2003-03-09-15-59,11.15,166.47999999999999,2.6099999999999999,-10.84
2003-03-09-17-00,7.3300000000000001,203.40000000000001,-2.9100000000000001,-6.7300000000000004
2003-03-09-18-00,7.3300000000000001,199.88,-2.4900000000000002,-6.9000000000000004
2003-03-09-18-59,11.15,204.80000000000001,-4.6799999999999997,-10.119999999999999
2003-03-09-20-00,12.029999999999999,159.09999999999999,4.29,-11.23
2003-03-09-21-00,6.1600000000000001,145.38,3.5,-5.0700000000000003
2003-03-09-21-59,10.85,121.48,9.2599999999999998,-5.6699999999999999
2003-03-09-23-00,7.9199999999999999,113.04000000000001,7.29,-3.1000000000000001
2003-03-10-00-00,9.6799999999999997,108.11,9.1999999999999993,-3.0099999999999998
2003-03-10-00-59,15.84,114.8,14.380000000000001,-6.6399999999999997
2003-03-10-02-00,16.719999999999999,142.91999999999999,10.08,-13.34
2003-03-10-03-00,17.890000000000001,158.75,6.4900000000000002,-16.670000000000002
2003-03-10-03-59,15.25,203.40000000000001,-6.0599999999999996,-14.0
2003-03-10-05-00,11.15,188.63,-1.6699999999999999,-11.02
2003-03-10-06-00,27.859999999999999,213.59,-15.42,-23.210000000000001
2003-03-10-06-59,23.460000000000001,218.52000000000001,-14.609999999999999,-18.359999999999999
2003-03-10-08-00,16.129999999999999,217.81,-9.8900000000000006,-12.74
2003-03-10-09-00,12.32,201.99000000000001,-4.6100000000000003,-11.42
2003-03-10-09-59,5.5700000000000003,167.88999999999999,1.1699999999999999,-5.4500000000000002
2003-03-10-11-00,6.1600000000000001,184.06,-0.44,-6.1399999999999997
2003-03-10-12-00,9.0899999999999999,89.129999999999995,9.0899999999999999,0.14000000000000001
2003-03-10-12-59,13.49,93.0,13.470000000000001,-0.70999999999999996
2003-03-10-14-00,5.5700000000000003,46.229999999999997,4.0199999999999996,3.8500000000000001
2003-03-10-15-00,7.6299999999999999,62.409999999999997,6.7599999999999998,3.5299999999999998
2003-03-10-15-59,2.6400000000000001,129.91,2.02,-1.6899999999999999
2003-03-10-17-00,2.6400000000000001,89.480000000000004,2.6400000000000001,0.02
2003-03-10-18-00,5.8700000000000001,141.52000000000001,3.6499999999999999,-4.5899999999999999
2003-03-10-18-59,18.18,127.8,14.369999999999999,-11.15
2003-03-10-20-00,12.91,170.0,2.2400000000000002,-12.710000000000001
2003-03-10-21-00,17.890000000000001,157.34,6.8899999999999997,-16.510000000000002
2003-03-10-21-59,14.369999999999999,116.55,12.859999999999999,-6.4199999999999999
2003-03-10-23-00,22.0,126.05,17.789999999999999,-12.94
2003-03-11-00-00,16.420000000000002,129.91,12.6,-10.539999999999999
2003-03-11-00-59,12.91,120.06999999999999,11.17,-6.4699999999999998
2003-03-11-02-00,14.08,116.90000000000001,12.550000000000001,-6.3700000000000001
2003-03-11-03-00,16.420000000000002,119.37,14.31,-8.0500000000000007
2003-03-11-03-59,8.5099999999999998,136.24000000000001,5.8799999999999999,-6.1399999999999997
2003-03-11-05-00,6.1600000000000001,111.28,5.7400000000000002,-2.2400000000000002
2003-03-11-06-00,6.75,168.59,1.3300000000000001,-6.6100000000000003
2003-03-11-06-59,11.15,165.78,2.7400000000000002,-10.800000000000001
2003-03-11-08-00,11.44,167.88999999999999,2.3999999999999999,-11.18
2003-03-11-09-00,7.6299999999999999,170.34999999999999,1.28,-7.5199999999999996
2003-03-11-09-59,15.25,135.19,10.75,-10.82
2003-03-11-11-00,16.719999999999999,106.36,16.039999999999999,-4.71
2003-03-11-12-00,14.960000000000001,89.129999999999995,14.960000000000001,0.23000000000000001
2003-03-11-12-59,19.359999999999999,94.049999999999997,19.309999999999999,-1.3700000000000001
2003-03-11-14-00,14.66,95.810000000000002,14.59,-1.48
2003-03-11-15-00,11.73,84.560000000000002,11.68,1.1100000000000001
2003-03-11-15-59,11.15,66.269999999999996,10.199999999999999,4.4800000000000004
2003-03-11-17-00,3.23,95.810000000000002,3.21,-0.33000000000000002
2003-03-11-18-00,5.5700000000000003,120.06999999999999,4.8200000000000003,-2.79
2003-03-11-18-59,1.1699999999999999,156.28,0.46999999999999997,-1.0700000000000001
2003-03-11-20-00,5.5700000000000003,173.50999999999999,0.63,-5.54
2003-03-11-21-00,2.0499999999999998,235.75,-1.7,-1.1599999999999999
2003-03-11-21-59,6.75,82.099999999999994,6.6799999999999997,0.93000000000000005
2003-03-11-23-00,7.9199999999999999,72.599999999999994,7.5599999999999996,2.3700000000000001
2003-03-12-00-00,12.029999999999999,64.519999999999996,10.859999999999999,5.1699999999999999
2003-03-12-00-59,10.27,59.240000000000002,8.8200000000000003,5.25
2003-03-12-02-00,17.600000000000001,72.950000000000003,16.82,5.1600000000000001
2003-03-12-03-00,19.649999999999999,59.590000000000003,16.949999999999999,9.9499999999999993
2003-03-12-03-59,15.84,67.329999999999998,14.609999999999999,6.0999999999999996
2003-03-12-05-00,5.2800000000000002,53.270000000000003,4.2300000000000004,3.1600000000000001
2003-03-12-06-00,10.85,13.529999999999999,2.54,10.550000000000001
2003-03-12-06-59,5.2800000000000002,123.94,4.3799999999999999,-2.9500000000000002
2003-03-12-08-00,2.6400000000000001,19.510000000000002,0.88,2.4900000000000002
2003-03-12-09-00,2.6400000000000001,359.12,-0.040000000000000001,2.6400000000000001
2003-03-12-09-59,3.23,43.420000000000002,2.2200000000000002,2.3399999999999999
2003-03-12-11-00,7.04,72.950000000000003,6.7300000000000004,2.0600000000000001
2003-03-12-12-00,9.3900000000000006,83.5,9.3300000000000001,1.0600000000000001
2003-03-12-12-59,8.8000000000000007,59.590000000000003,7.5899999999999999,4.4500000000000002
2003-03-12-14-00,14.369999999999999,39.200000000000003,9.0800000000000001,11.140000000000001
2003-03-12-15-00,12.029999999999999,45.18,8.5299999999999994,8.4800000000000004
2003-03-12-15-59,11.15,53.619999999999997,8.9700000000000006,6.6100000000000003
2003-03-12-17-00,2.9300000000000002,147.49000000000001,1.5800000000000001,-2.4700000000000002
2003-03-12-18-00,0.88,313.10000000000002,-0.64000000000000001,0.59999999999999998
2003-03-12-18-59,3.23,239.25999999999999,-2.77,-1.6499999999999999
2003-03-12-20-00,2.3500000000000001,183.36000000000001,-0.14000000000000001,-2.3399999999999999
2003-03-12-21-00,4.9900000000000002,241.72,-4.3899999999999997,-2.3599999999999999
2003-03-12-21-59,5.5700000000000003,293.41000000000003,-5.1100000000000003,2.21
2003-03-12-23-00,3.23,351.02999999999997,-0.5,3.1899999999999999
2003-03-13-00-00,0.58999999999999997,229.06999999999999,-0.44,-0.38
2003-03-13-00-59,4.4000000000000004,43.07,3.0,3.21
2003-03-13-02-00,6.75,26.539999999999999,3.0099999999999998,6.0300000000000002
2003-03-13-03-00,10.85,26.190000000000001,4.79,9.7400000000000002
2003-03-13-03-59,8.2100000000000009,27.600000000000001,3.7999999999999998,7.2800000000000002
2003-03-13-05-00,5.8700000000000001,4.3899999999999997,0.45000000000000001,5.8499999999999996
2003-03-13-06-00,7.6299999999999999,322.94,-4.5999999999999996,6.0899999999999999
2003-03-13-06-59,5.2800000000000002,293.75999999999999,-4.8300000000000001,2.1299999999999999
2003-03-13-08-00,9.9700000000000006,285.31999999999999,-9.6199999999999992,2.6299999999999999
2003-03-13-09-00,12.91,248.05000000000001,-11.970000000000001,-4.8200000000000003
2003-03-13-09-59,13.789999999999999,227.66,-10.19,-9.2799999999999994
2003-03-13-11-00,5.5700000000000003,212.53999999999999,-3.0,-4.7000000000000002
2003-03-13-12-00,6.4500000000000002,211.13,-3.3399999999999999,-5.5199999999999996
2003-03-13-12-59,7.04,175.27000000000001,0.57999999999999996,-7.0199999999999996
2003-03-13-14-00,0.88,173.86000000000001,0.089999999999999997,-0.87
2003-03-13-15-00,4.9900000000000002,218.16999999999999,-3.0800000000000001,-3.9199999999999999
2003-03-13-15-59,4.1100000000000003,84.909999999999997,4.0899999999999999,0.35999999999999999
2003-03-13-17-00,3.23,303.25,-2.7000000000000002,1.77
2003-03-13-18-00,10.85,303.25,-9.0800000000000001,5.9500000000000002
2003-03-13-18-59,7.9199999999999999,293.75999999999999,-7.25,3.1899999999999999
2003-03-13-20-00,13.789999999999999,297.98000000000002,-12.17,6.4699999999999998
2003-03-13-21-00,10.27,299.74000000000001,-8.9100000000000001,5.0899999999999999
2003-03-13-21-59,9.0899999999999999,279.33999999999997,-8.9700000000000006,1.48
2003-03-13-23-00,7.3300000000000001,280.39999999999998,-7.21,1.3200000000000001
2003-03-14-00-00,8.8000000000000007,327.86000000000001,-4.6799999999999997,7.4500000000000002
2003-03-14-00-59,5.5700000000000003,38.850000000000001,3.5,4.3399999999999999
2003-03-14-02-00,14.369999999999999,96.510000000000005,14.279999999999999,-1.6299999999999999
2003-03-14-03-00,19.359999999999999,126.05,15.65,-11.390000000000001
2003-03-14-03-59,19.940000000000001,128.50999999999999,15.609999999999999,-12.42
2003-03-14-05-00,17.300000000000001,139.06,11.34,-13.07
2003-03-14-06-00,25.809999999999999,148.90000000000001,13.33,-22.100000000000001
2003-03-14-06-59,22.0,169.28999999999999,4.0899999999999999,-21.609999999999999
2003-03-14-08-00,18.48,184.41,-1.4199999999999999,-18.420000000000002
2003-03-14-09-00,16.719999999999999,207.97,-7.8399999999999999,-14.77
2003-03-14-09-59,16.129999999999999,181.94999999999999,-0.55000000000000004,-16.120000000000001
2003-03-14-11-00,13.789999999999999,176.33000000000001,0.88,-13.76
2003-03-14-12-00,17.010000000000002,205.16,-7.2300000000000004,-15.4
2003-03-14-12-59,13.789999999999999,141.87,8.5099999999999998,-10.84
2003-03-14-14-00,13.49,141.16999999999999,8.4600000000000009,-10.51
2003-03-14-15-00,19.059999999999999,107.41,18.190000000000001,-5.7000000000000002
2003-03-14-15-59,17.010000000000002,105.65000000000001,16.379999999999999,-4.5899999999999999
2003-03-14-17-00,21.120000000000001,104.59999999999999,20.440000000000001,-5.3200000000000003
2003-03-14-18-00,17.600000000000001,120.77,15.119999999999999,-9.0
2003-03-14-18-59,13.199999999999999,106.70999999999999,12.640000000000001,-3.79
2003-03-14-20-00,9.6799999999999997,123.59,8.0600000000000005,-5.3499999999999996
2003-03-14-21-00,11.44,136.24000000000001,7.9100000000000001,-8.2599999999999998
2003-03-14-21-59,11.73,144.68000000000001,6.7800000000000002,-9.5700000000000003
2003-03-14-23-00,12.029999999999999,145.03,6.8899999999999997,-9.8499999999999996
2003-03-15-00-00,11.44,136.94999999999999,7.8099999999999996,-8.3599999999999994
2003-03-15-00-59,11.73,141.16999999999999,7.3600000000000003,-9.1400000000000006
2003-03-15-02-00,10.27,123.59,8.5500000000000007,-5.6799999999999997
2003-03-15-03-00,10.85,106.70999999999999,10.390000000000001,-3.1200000000000001
2003-03-15-03-59,12.91,95.109999999999999,12.85,-1.1499999999999999
2003-03-15-05-00,17.010000000000002,85.609999999999999,16.960000000000001,1.3
2003-03-15-06-00,13.789999999999999,90.180000000000007,13.789999999999999,-0.040000000000000001
2003-03-15-06-59,11.15,86.670000000000002,11.130000000000001,0.65000000000000002
2003-03-15-08-00,9.0899999999999999,125.34,7.4199999999999999,-5.2599999999999998
2003-03-15-09-00,4.9900000000000002,124.98999999999999,4.0800000000000001,-2.8599999999999999
2003-03-15-09-59,3.8100000000000001,166.83000000000001,0.87,-3.71
2003-03-15-11-00,3.52,161.21000000000001,1.1299999999999999,-3.3300000000000001
2003-03-15-12-00,7.6299999999999999,179.49000000000001,0.070000000000000007,-7.6299999999999999
2003-03-15-12-59,7.04,130.62,5.3399999999999999,-4.5800000000000001
2003-03-15-14-00,8.5099999999999998,94.049999999999997,8.4800000000000004,-0.59999999999999998
2003-03-15-15-00,12.32,88.780000000000001,12.32,0.26000000000000001
2003-03-15-15-59,16.129999999999999,80.340000000000003,15.9,2.71
2003-03-15-17-00,20.530000000000001,64.159999999999997,18.48,8.9499999999999993
2003-03-15-18-00,20.239999999999998,49.049999999999997,15.279999999999999,13.26
2003-03-15-18-59,16.420000000000002,26.190000000000001,7.25,14.74
2003-03-15-20-00,12.609999999999999,31.109999999999999,6.5199999999999996,10.800000000000001
2003-03-15-21-00,3.52,53.619999999999997,2.8300000000000001,2.0899999999999999
2003-03-15-21-59,3.8100000000000001,289.54000000000002,-3.5899999999999999,1.28
2003-03-15-23-00,7.9199999999999999,212.53999999999999,-4.2599999999999998,-6.6799999999999997
2003-03-16-00-00,9.9700000000000006,219.56999999999999,-6.3499999999999996,-7.6900000000000004
2003-03-16-00-59,9.3900000000000006,198.12,-2.9199999999999999,-8.9199999999999999
2003-03-16-02-00,4.9900000000000002,174.56999999999999,0.46999999999999997,-4.96
2003-03-16-03-00,7.04,118.31,6.2000000000000002,-3.3399999999999999
2003-03-16-03-59,6.75,100.38,6.6399999999999997,-1.22
2003-03-16-05-00,9.6799999999999997,74.359999999999999,9.3200000000000003,2.6099999999999999
2003-03-16-06-00,10.27,62.759999999999998,9.1300000000000008,4.7000000000000002
2003-03-16-06-59,10.27,56.079999999999998,8.5199999999999996,5.7300000000000004
2003-03-16-08-00,7.6299999999999999,11.42,1.51,7.4699999999999998
2003-03-16-09-00,10.27,300.44,-8.8499999999999996,5.2000000000000002
2003-03-16-09-59,8.5099999999999998,258.60000000000002,-8.3399999999999999,-1.6799999999999999
2003-03-16-11-00,9.0899999999999999,247.34999999999999,-8.3900000000000006,-3.5
2003-03-16-12-00,11.15,238.56,-9.5099999999999998,-5.8099999999999996
2003-03-16-12-59,10.85,237.15000000000001,-9.1199999999999992,-5.8899999999999997
2003-03-16-14-00,7.04,235.75,-5.8200000000000003,-3.96
2003-03-16-15-00,3.23,130.62,2.4500000000000002,-2.1000000000000001
2003-03-16-15-59,9.0899999999999999,93.700000000000003,9.0700000000000003,-0.58999999999999997
2003-03-16-17-00,10.85,92.640000000000001,10.84,-0.5
2003-03-16-18-00,12.029999999999999,64.870000000000005,10.890000000000001,5.1100000000000003
2003-03-16-18-59,7.6299999999999999,50.450000000000003,5.8799999999999999,4.8600000000000003
2003-03-16-20-00,3.23,49.049999999999997,2.4399999999999999,2.1099999999999999
2003-03-16-21-00,9.6799999999999997,278.63999999999999,-9.5700000000000003,1.45
2003-03-16-21-59,9.3900000000000006,252.62,-8.9600000000000009,-2.7999999999999998
2003-03-16-23-00,17.010000000000002,267.38999999999999,-16.989999999999998,-0.77000000000000002
2003-03-17-00-00,16.719999999999999,276.18000000000001,-16.620000000000001,1.8
2003-03-17-00-59,14.369999999999999,262.81999999999999,-14.26,-1.8
2003-03-17-02-00,12.91,278.63999999999999,-12.76,1.9399999999999999
2003-03-17-03-00,9.6799999999999997,315.56,-6.7800000000000002,6.9100000000000001
2003-03-17-03-59,8.5099999999999998,352.79000000000002,-1.0700000000000001,8.4399999999999995
2003-03-17-05-00,14.369999999999999,70.140000000000001,13.52,4.8799999999999999
2003-03-17-06-00,19.359999999999999,72.950000000000003,18.510000000000002,5.6699999999999999
2003-03-17-06-59,16.719999999999999,61.700000000000003,14.720000000000001,7.9199999999999999
2003-03-17-08-00,14.66,79.280000000000001,14.41,2.73
2003-03-17-09-00,3.52,55.369999999999997,2.8999999999999999,2.0
2003-03-17-09-59,4.9900000000000002,216.06,-2.9300000000000002,-4.0300000000000002
2003-03-17-11-00,6.4500000000000002,242.78,-5.7400000000000002,-2.9500000000000002
2003-03-17-12-00,17.010000000000002,225.90000000000001,-12.220000000000001,-11.84
2003-03-17-12-59,20.239999999999998,259.64999999999998,-19.91,-3.6299999999999999
