,depth,temp,salinity
2008-01-19-18-59,20.0,4.9299999999999997,32.439999999999998
2008-01-19-20-00,20.0,5.1799999999999997,32.530000000000001
2008-01-19-21-00,20.0,4.7199999999999998,32.450000000000003
2008-01-19-21-59,20.0,4.6399999999999997,32.460000000000001
2008-01-19-23-00,20.0,4.6500000000000004,32.439999999999998
2008-01-20-00-00,20.0,4.5599999999999996,32.270000000000003
2008-01-20-00-59,20.0,4.4900000000000002,32.259999999999998
2008-01-20-02-00,20.0,4.5599999999999996,32.390000000000001
2008-01-20-03-00,20.0,4.4900000000000002,32.289999999999999
2008-01-20-03-59,20.0,4.6100000000000003,32.399999999999999
2008-01-20-05-00,20.0,4.5599999999999996,32.369999999999997
2008-01-20-06-00,20.0,4.5499999999999998,32.350000000000001
2008-01-20-06-59,20.0,4.4800000000000004,32.289999999999999
2008-01-20-08-00,20.0,4.5800000000000001,32.359999999999999
2008-01-20-09-00,20.0,4.5,32.280000000000001
2008-01-20-09-59,20.0,4.5099999999999998,32.299999999999997
2008-01-20-11-00,20.0,4.4699999999999998,32.270000000000003
2008-01-20-12-00,20.0,4.4900000000000002,32.259999999999998
2008-01-20-12-59,20.0,4.5199999999999996,32.289999999999999
2008-01-20-14-00,20.0,4.5300000000000002,32.289999999999999
2008-01-20-15-00,20.0,4.54,32.299999999999997
2008-01-20-15-59,20.0,4.5300000000000002,32.289999999999999
2008-01-20-17-00,20.0,4.71,32.399999999999999
2008-01-20-18-00,20.0,4.75,32.390000000000001
2008-01-20-18-59,20.0,4.5800000000000001,32.32
2008-01-20-20-00,20.0,4.5999999999999996,32.350000000000001
2008-01-20-21-00,20.0,4.5700000000000003,32.340000000000003
2008-01-20-21-59,20.0,4.5499999999999998,32.340000000000003
2008-01-20-23-00,20.0,4.0099999999999998,32.079999999999998
2008-01-21-00-00,20.0,4.46,32.280000000000001
2008-01-21-00-59,20.0,4.5700000000000003,32.32
2008-01-21-02-00,20.0,4.2699999999999996,32.149999999999999
2008-01-21-03-00,20.0,4.6100000000000003,32.299999999999997
2008-01-21-03-59,20.0,4.4900000000000002,32.240000000000002
2008-01-21-05-00,20.0,4.5499999999999998,32.340000000000003
2008-01-21-06-00,20.0,4.4800000000000004,32.289999999999999
2008-01-21-06-59,20.0,4.1600000000000001,32.170000000000002
2008-01-21-08-00,20.0,4.1699999999999999,32.189999999999998
2008-01-21-09-00,20.0,4.1299999999999999,32.200000000000003
2008-01-21-09-59,20.0,4.21,32.210000000000001
2008-01-21-11-00,20.0,4.1200000000000001,32.18
2008-01-21-12-00,20.0,4.1100000000000003,32.18
2008-01-21-12-59,20.0,3.98,32.140000000000001
2008-01-21-14-00,20.0,3.8399999999999999,32.07
2008-01-21-15-00,20.0,4.1600000000000001,32.200000000000003
2008-01-21-15-59,20.0,4.0300000000000002,32.130000000000003
2008-01-21-17-00,20.0,4.2599999999999998,32.25
2008-01-21-18-00,20.0,4.3399999999999999,32.289999999999999
2008-01-21-18-59,20.0,4.2400000000000002,32.25
2008-01-21-20-00,20.0,4.1900000000000004,32.25
2008-01-21-21-00,20.0,4.29,32.299999999999997
2008-01-21-21-59,20.0,4.6200000000000001,32.409999999999997
2008-01-21-23-00,20.0,4.3200000000000003,32.299999999999997
2008-01-22-00-00,20.0,4.29,32.310000000000002
2008-01-22-00-59,20.0,4.25,32.310000000000002
2008-01-22-02-00,20.0,4.2000000000000002,32.299999999999997
2008-01-22-03-00,20.0,4.3099999999999996,32.32
2008-01-22-03-59,20.0,4.2699999999999996,32.32
2008-01-22-05-00,20.0,4.2999999999999998,32.329999999999998
2008-01-22-06-00,20.0,4.2999999999999998,32.340000000000003
2008-01-22-06-59,20.0,4.2199999999999998,32.310000000000002
2008-01-22-08-00,20.0,4.2400000000000002,32.310000000000002
2008-01-22-09-00,20.0,4.2599999999999998,32.310000000000002
2008-01-22-09-59,20.0,4.3300000000000001,32.329999999999998
2008-01-22-11-00,20.0,4.2800000000000002,32.310000000000002
2008-01-22-12-00,20.0,4.2000000000000002,32.289999999999999
2008-01-22-12-59,20.0,4.1399999999999997,32.270000000000003
2008-01-22-14-00,20.0,4.1299999999999999,32.280000000000001
2008-01-22-15-00,20.0,4.1299999999999999,32.280000000000001
2008-01-22-15-59,20.0,4.0999999999999996,32.270000000000003
2008-01-22-17-00,20.0,4.0999999999999996,32.259999999999998
2008-01-22-18-00,20.0,4.04,32.219999999999999
2008-01-22-18-59,20.0,4.0800000000000001,32.229999999999997
2008-01-22-20-00,20.0,4.0499999999999998,32.210000000000001
2008-01-22-21-00,20.0,4.0499999999999998,32.210000000000001
2008-01-22-21-59,20.0,4.1299999999999999,32.240000000000002
2008-01-22-23-00,20.0,4.0800000000000001,32.229999999999997
2008-01-23-00-00,20.0,4.0800000000000001,32.229999999999997
2008-01-23-00-59,20.0,4.0599999999999996,32.219999999999999
2008-01-23-02-00,20.0,4.1200000000000001,32.25
2008-01-23-03-00,20.0,4.0800000000000001,32.229999999999997
2008-01-23-03-59,20.0,4.0599999999999996,32.219999999999999
2008-01-23-05-00,20.0,4.0800000000000001,32.229999999999997
2008-01-23-06-00,20.0,4.0999999999999996,32.240000000000002
2008-01-23-06-59,20.0,4.0899999999999999,32.240000000000002
2008-01-23-08-00,20.0,4.0300000000000002,32.219999999999999
2008-01-23-09-00,20.0,4.0300000000000002,32.229999999999997
2008-01-23-09-59,20.0,4.04,32.229999999999997
2008-01-23-11-00,20.0,4.0300000000000002,32.229999999999997
2008-01-23-12-00,20.0,4.0099999999999998,32.240000000000002
2008-01-23-12-59,20.0,4.0199999999999996,32.240000000000002
2008-01-23-14-00,20.0,4.04,32.25
2008-01-23-15-00,20.0,4.0899999999999999,32.259999999999998
2008-01-23-15-59,20.0,4.0899999999999999,32.259999999999998
2008-01-23-17-00,20.0,4.1299999999999999,32.270000000000003
2008-01-23-18-00,20.0,4.1100000000000003,32.259999999999998
2008-01-23-18-59,20.0,4.0999999999999996,32.259999999999998
2008-01-23-20-00,20.0,4.0700000000000003,32.25
2008-01-23-21-00,20.0,4.0300000000000002,32.240000000000002
2008-01-23-21-59,20.0,4.04,32.240000000000002
2008-01-23-23-00,20.0,4.0099999999999998,32.240000000000002
2008-01-24-00-00,20.0,4.0099999999999998,32.240000000000002
2008-01-24-00-59,20.0,4.0,32.240000000000002
2008-01-24-02-00,20.0,4.0099999999999998,32.25
2008-01-24-03-00,20.0,4.0499999999999998,32.25
2008-01-24-03-59,20.0,4.04,32.259999999999998
2008-01-24-05-00,20.0,4.04,32.270000000000003
2008-01-24-06-00,20.0,3.9900000000000002,32.259999999999998
2008-01-24-06-59,20.0,3.98,32.25
2008-01-24-08-00,20.0,3.8999999999999999,32.25
2008-01-24-09-00,20.0,3.8999999999999999,32.25
2008-01-24-09-59,20.0,3.9300000000000002,32.25
2008-01-24-11-00,20.0,3.8799999999999999,32.240000000000002
2008-01-24-12-00,20.0,3.8900000000000001,32.240000000000002
2008-01-24-12-59,20.0,3.8900000000000001,32.240000000000002
2008-01-24-14-00,20.0,3.8900000000000001,32.25
2008-01-24-15-00,20.0,3.8900000000000001,32.25
2008-01-24-15-59,20.0,3.8999999999999999,32.25
2008-01-24-17-00,20.0,4.0599999999999996,32.270000000000003
2008-01-24-18-00,20.0,4.21,32.329999999999998
2008-01-24-18-59,20.0,4.1399999999999997,32.280000000000001
2008-01-24-20-00,20.0,3.8599999999999999,32.25
2008-01-24-21-00,20.0,3.8500000000000001,32.25
2008-01-24-21-59,20.0,3.8799999999999999,32.25
2008-01-24-23-00,20.0,3.8700000000000001,32.25
2008-01-25-00-00,20.0,3.8900000000000001,32.25
2008-01-25-00-59,20.0,3.8799999999999999,32.25
2008-01-25-02-00,20.0,3.8999999999999999,32.259999999999998
2008-01-25-03-00,20.0,3.8799999999999999,32.259999999999998
2008-01-25-03-59,20.0,3.8999999999999999,32.270000000000003
2008-01-25-05-00,20.0,3.98,32.299999999999997
2008-01-25-06-00,20.0,4.0199999999999996,32.32
2008-01-25-06-59,20.0,4.0499999999999998,32.329999999999998
2008-01-25-08-00,20.0,3.9199999999999999,32.310000000000002
2008-01-25-09-00,20.0,3.96,32.299999999999997
2008-01-25-09-59,20.0,3.8799999999999999,32.299999999999997
2008-01-25-11-00,20.0,3.8999999999999999,32.310000000000002
2008-01-25-12-00,20.0,3.9399999999999999,32.329999999999998
2008-01-25-12-59,20.0,4.0700000000000003,32.380000000000003
2008-01-25-14-00,20.0,3.98,32.350000000000001
2008-01-25-15-00,20.0,3.9500000000000002,32.340000000000003
2008-01-25-15-59,20.0,4.0700000000000003,32.359999999999999
2008-01-25-17-00,20.0,4.2199999999999998,32.409999999999997
2008-01-25-18-00,20.0,4.25,32.43
2008-01-25-18-59,20.0,4.2800000000000002,32.43
2008-01-25-20-00,20.0,4.2800000000000002,32.43
2008-01-25-21-00,20.0,4.2599999999999998,32.420000000000002
2008-01-25-21-59,20.0,4.1100000000000003,32.380000000000003
2008-01-25-23-00,20.0,4.0999999999999996,32.369999999999997
2008-01-26-00-00,20.0,4.0,32.359999999999999
2008-01-26-00-59,20.0,4.0800000000000001,32.380000000000003
2008-01-26-02-00,20.0,4.0999999999999996,32.390000000000001
2008-01-26-03-00,20.0,4.1600000000000001,32.399999999999999
2008-01-26-03-59,20.0,4.2199999999999998,32.43
2008-01-26-05-00,20.0,4.25,32.460000000000001
2008-01-26-06-00,20.0,4.2599999999999998,32.469999999999999
2008-01-26-06-59,20.0,4.2800000000000002,32.469999999999999
2008-01-26-08-00,20.0,4.21,32.450000000000003
2008-01-26-09-00,20.0,4.21,32.450000000000003
2008-01-26-09-59,20.0,4.2000000000000002,32.460000000000001
2008-01-26-11-00,20.0,4.2199999999999998,32.450000000000003
2008-01-26-12-00,20.0,4.2400000000000002,32.450000000000003
2008-01-26-12-59,20.0,4.2400000000000002,32.450000000000003
2008-01-26-14-00,20.0,4.2800000000000002,32.460000000000001
2008-01-26-15-00,20.0,4.25,32.460000000000001
2008-01-26-15-59,20.0,4.21,32.460000000000001
2008-01-26-17-00,20.0,4.2000000000000002,32.460000000000001
2008-01-26-18-00,20.0,4.1900000000000004,32.450000000000003
2008-01-26-18-59,20.0,4.0899999999999999,32.409999999999997
2008-01-26-20-00,20.0,4.1399999999999997,32.43
2008-01-26-21-00,20.0,4.1399999999999997,32.43
2008-01-26-21-59,20.0,4.1500000000000004,32.420000000000002
2008-01-26-23-00,20.0,4.1600000000000001,32.43
2008-01-27-00-00,20.0,4.2199999999999998,32.439999999999998
2008-01-27-00-59,20.0,4.25,32.460000000000001
2008-01-27-02-00,20.0,4.2599999999999998,32.460000000000001
2008-01-27-03-00,20.0,4.2699999999999996,32.460000000000001
2008-01-27-03-59,20.0,4.3200000000000003,32.469999999999999
2008-01-27-05-00,20.0,4.2999999999999998,32.469999999999999
2008-01-27-06-00,20.0,4.3200000000000003,32.469999999999999
2008-01-27-06-59,20.0,4.3600000000000003,32.479999999999997
2008-01-27-08-00,20.0,4.0599999999999996,32.420000000000002
2008-01-27-09-00,20.0,4.1299999999999999,32.420000000000002
2008-01-27-09-59,20.0,4.0599999999999996,32.409999999999997
2008-01-27-11-00,20.0,4.0800000000000001,32.409999999999997
2008-01-27-12-00,20.0,4.0499999999999998,32.409999999999997
2008-01-27-12-59,20.0,4.0599999999999996,32.409999999999997
2008-01-27-14-00,20.0,4.0599999999999996,32.409999999999997
2008-01-27-15-00,20.0,4.04,32.399999999999999
2008-01-27-15-59,20.0,4.0800000000000001,32.420000000000002
2008-01-27-17-00,20.0,4.0499999999999998,32.409999999999997
2008-01-27-18-00,20.0,3.96,32.380000000000003
2008-01-27-18-59,20.0,4.0,32.399999999999999
2008-01-27-20-00,20.0,4.0300000000000002,32.409999999999997
2008-01-27-21-00,20.0,4.0300000000000002,32.399999999999999
2008-01-27-21-59,20.0,4.0300000000000002,32.409999999999997
2008-01-27-23-00,20.0,4.04,32.409999999999997
2008-01-28-00-00,20.0,4.0899999999999999,32.420000000000002
2008-01-28-00-59,20.0,4.0899999999999999,32.420000000000002
2008-01-28-02-00,20.0,4.1100000000000003,32.43
2008-01-28-03-00,20.0,4.1900000000000004,32.450000000000003
2008-01-28-03-59,20.0,4.2199999999999998,32.460000000000001
2008-01-28-05-00,20.0,4.2699999999999996,32.460000000000001
2008-01-28-06-00,20.0,4.2300000000000004,32.460000000000001
2008-01-28-06-59,20.0,4.21,32.460000000000001
2008-01-28-08-00,20.0,4.1699999999999999,32.450000000000003
2008-01-28-09-00,20.0,4.2199999999999998,32.450000000000003
2008-01-28-09-59,20.0,4.21,32.460000000000001
2008-01-28-11-00,20.0,4.2400000000000002,32.450000000000003
2008-01-28-12-00,20.0,4.2400000000000002,32.469999999999999
2008-01-28-12-59,20.0,4.2699999999999996,32.469999999999999
2008-01-28-14-00,20.0,4.2199999999999998,32.460000000000001
2008-01-28-15-00,20.0,4.2400000000000002,32.469999999999999
2008-01-28-15-59,20.0,4.1500000000000004,32.450000000000003
2008-01-28-17-00,20.0,4.1100000000000003,32.439999999999998
2008-01-28-18-00,20.0,4.2199999999999998,32.490000000000002
2008-01-28-18-59,20.0,4.2400000000000002,32.5
2008-01-28-20-00,20.0,4.4100000000000001,32.549999999999997
2008-01-28-21-00,20.0,4.5300000000000002,32.609999999999999
2008-01-28-21-59,20.0,4.5599999999999996,32.649999999999999
2008-01-28-23-00,20.0,4.5300000000000002,32.649999999999999
2008-01-29-00-00,20.0,4.3300000000000001,32.630000000000003
2008-01-29-00-59,20.0,4.2199999999999998,32.57
2008-01-29-02-00,20.0,4.2199999999999998,32.579999999999998
2008-01-29-03-00,20.0,4.0599999999999996,32.509999999999998
2008-01-29-03-59,20.0,4.0099999999999998,32.460000000000001
2008-01-29-05-00,20.0,4.0499999999999998,32.5
2008-01-29-06-00,20.0,4.0800000000000001,32.520000000000003
2008-01-29-06-59,20.0,4.0499999999999998,32.5
2008-01-29-08-00,20.0,4.0999999999999996,32.530000000000001
2008-01-29-09-00,20.0,4.1299999999999999,32.539999999999999
2008-01-29-09-59,20.0,4.0300000000000002,32.469999999999999
2008-01-29-11-00,20.0,3.9500000000000002,32.450000000000003
2008-01-29-12-00,20.0,3.9199999999999999,32.439999999999998
2008-01-29-12-59,20.0,3.9399999999999999,32.439999999999998
2008-01-29-14-00,20.0,3.8900000000000001,32.399999999999999
2008-01-29-15-00,20.0,3.96,32.420000000000002
2008-01-29-15-59,20.0,3.9500000000000002,32.43
2008-01-29-17-00,20.0,3.9300000000000002,32.420000000000002
2008-01-29-18-00,20.0,3.96,32.420000000000002
2008-01-29-18-59,20.0,3.9300000000000002,32.420000000000002
2008-01-29-20-00,20.0,4.0700000000000003,32.43
2008-01-29-21-00,20.0,3.8700000000000001,32.369999999999997
2008-01-29-21-59,20.0,4.1100000000000003,32.43
2008-01-29-23-00,20.0,3.8799999999999999,32.369999999999997
2008-01-30-00-00,20.0,3.8399999999999999,32.380000000000003
2008-01-30-00-59,20.0,3.8999999999999999,32.390000000000001
2008-01-30-02-00,20.0,3.9100000000000001,32.390000000000001
2008-01-30-03-00,20.0,3.8500000000000001,32.380000000000003
2008-01-30-03-59,20.0,3.8900000000000001,32.380000000000003
2008-01-30-05-00,20.0,4.0700000000000003,32.409999999999997
2008-01-30-06-00,20.0,4.1500000000000004,32.439999999999998
2008-01-30-06-59,20.0,4.1399999999999997,32.439999999999998
2008-01-30-08-00,20.0,3.96,32.399999999999999
2008-01-30-09-00,20.0,3.96,32.399999999999999
2008-01-30-09-59,20.0,4.04,32.420000000000002
2008-01-30-11-00,20.0,4.1100000000000003,32.439999999999998
2008-01-30-12-00,20.0,4.1500000000000004,32.460000000000001
2008-01-30-12-59,20.0,4.1900000000000004,32.469999999999999
2008-01-30-14-00,20.0,4.0800000000000001,32.439999999999998
2008-01-30-15-00,20.0,4.0499999999999998,32.43
2008-01-30-15-59,20.0,4.0099999999999998,32.420000000000002
2008-01-30-17-00,20.0,4.0700000000000003,32.43
2008-01-30-18-00,20.0,4.0800000000000001,32.439999999999998
2008-01-30-18-59,20.0,4.1500000000000004,32.460000000000001
2008-01-30-20-00,20.0,4.04,32.420000000000002
2008-01-30-21-00,20.0,4.0199999999999996,32.409999999999997
2008-01-30-21-59,20.0,4.04,32.43
2008-01-30-23-00,20.0,4.0199999999999996,32.420000000000002
2008-01-31-00-00,20.0,4.0,32.420000000000002
2008-01-31-00-59,20.0,4.0300000000000002,32.43
2008-01-31-02-00,20.0,3.96,32.409999999999997
2008-01-31-03-00,20.0,3.9900000000000002,32.409999999999997
2008-01-31-03-59,20.0,4.0,32.420000000000002
2008-01-31-05-00,20.0,4.0199999999999996,32.43
2008-01-31-06-00,20.0,4.0800000000000001,32.439999999999998
2008-01-31-06-59,20.0,3.98,32.420000000000002
2008-01-31-08-00,20.0,3.9500000000000002,32.420000000000002
2008-01-31-09-00,20.0,3.9500000000000002,32.420000000000002
2008-01-31-09-59,20.0,3.9300000000000002,32.420000000000002
2008-01-31-11-00,20.0,3.9300000000000002,32.420000000000002
2008-01-31-12-00,20.0,3.9199999999999999,32.420000000000002
2008-01-31-12-59,20.0,3.9100000000000001,32.420000000000002
2008-01-31-14-00,20.0,3.9100000000000001,32.420000000000002
2008-01-31-15-00,20.0,3.9199999999999999,32.420000000000002
2008-01-31-15-59,20.0,3.9399999999999999,32.420000000000002
2008-01-31-17-00,20.0,3.9199999999999999,32.420000000000002
2008-01-31-18-00,20.0,3.9199999999999999,32.420000000000002
2008-01-31-18-59,20.0,3.9199999999999999,32.420000000000002
2008-01-31-20-00,20.0,3.9300000000000002,32.420000000000002
2008-01-31-21-00,20.0,3.9399999999999999,32.43
2008-01-31-21-59,20.0,3.9500000000000002,32.43
2008-01-31-23-00,20.0,3.9399999999999999,32.420000000000002
2008-02-01-00-00,20.0,3.9399999999999999,32.420000000000002
2008-02-01-00-59,20.0,3.9300000000000002,32.420000000000002
2008-02-01-02-00,20.0,3.8999999999999999,32.420000000000002
2008-02-01-03-00,20.0,3.8999999999999999,32.420000000000002
2008-02-01-03-59,20.0,3.9500000000000002,32.420000000000002
2008-02-01-05-00,20.0,3.8999999999999999,32.420000000000002
2008-02-01-06-00,20.0,3.9199999999999999,32.43
2008-02-01-06-59,20.0,3.9100000000000001,32.43
2008-02-01-08-00,20.0,3.9300000000000002,32.43
2008-02-01-09-00,20.0,3.9199999999999999,32.439999999999998
2008-02-01-09-59,20.0,3.9199999999999999,32.43
2008-02-01-11-00,20.0,3.9100000000000001,32.43
2008-02-01-12-00,20.0,3.9100000000000001,32.43
2008-02-01-12-59,20.0,3.9100000000000001,32.43
2008-02-01-14-00,20.0,3.9300000000000002,32.439999999999998
2008-02-01-15-00,20.0,3.9500000000000002,32.439999999999998
2008-02-01-15-59,20.0,3.96,32.450000000000003
2008-02-01-17-00,20.0,3.9700000000000002,32.450000000000003
2008-02-01-18-00,20.0,4.0,32.460000000000001
2008-02-01-18-59,20.0,3.9900000000000002,32.460000000000001
2008-02-01-20-00,20.0,4.0,32.460000000000001
2008-02-01-21-00,20.0,3.9900000000000002,32.450000000000003
2008-02-01-21-59,20.0,3.9700000000000002,32.439999999999998
2008-02-01-23-00,20.0,3.9700000000000002,32.439999999999998
2008-02-02-00-00,20.0,3.9500000000000002,32.420000000000002
2008-02-02-00-59,20.0,3.96,32.43
2008-02-02-02-00,20.0,3.96,32.43
2008-02-02-03-00,20.0,3.96,32.420000000000002
2008-02-02-03-59,20.0,3.9700000000000002,32.43
2008-02-02-05-00,20.0,3.9900000000000002,32.43
2008-02-02-06-00,20.0,4.0,32.43
2008-02-02-06-59,20.0,4.0099999999999998,32.43
2008-02-02-08-00,20.0,4.0,32.43
2008-02-02-09-00,20.0,4.0,32.420000000000002
2008-02-02-09-59,20.0,4.0,32.420000000000002
2008-02-02-11-00,20.0,3.9900000000000002,32.420000000000002
2008-02-02-12-00,20.0,3.9900000000000002,32.43
2008-02-02-12-59,20.0,3.9900000000000002,32.43
2008-02-02-14-00,20.0,4.0,32.439999999999998
2008-02-02-15-00,20.0,4.0199999999999996,32.439999999999998
2008-02-02-15-59,20.0,4.0099999999999998,32.439999999999998
2008-02-02-17-00,20.0,4.0099999999999998,32.43
2008-02-02-18-00,20.0,4.0099999999999998,32.43
2008-02-02-18-59,20.0,4.0199999999999996,32.43
2008-02-02-20-00,20.0,4.0199999999999996,32.43
2008-02-02-21-00,20.0,4.0099999999999998,32.43
2008-02-02-21-59,20.0,4.0199999999999996,32.43
2008-02-02-23-00,20.0,4.0199999999999996,32.439999999999998
2008-02-03-00-00,20.0,3.98,32.43
2008-02-03-00-59,20.0,3.9900000000000002,32.43
2008-02-03-02-00,20.0,3.9700000000000002,32.43
2008-02-03-03-00,20.0,3.9500000000000002,32.43
2008-02-03-03-59,20.0,3.9500000000000002,32.43
2008-02-03-05-00,20.0,3.9199999999999999,32.43
2008-02-03-06-00,20.0,3.9399999999999999,32.43
2008-02-03-06-59,20.0,3.9399999999999999,32.43
2008-02-03-08-00,20.0,3.9399999999999999,32.43
2008-02-03-09-00,20.0,3.9300000000000002,32.420000000000002
2008-02-03-09-59,20.0,3.9300000000000002,32.420000000000002
2008-02-03-11-00,20.0,3.9199999999999999,32.420000000000002
2008-02-03-12-00,20.0,3.9100000000000001,32.420000000000002
2008-02-03-12-59,20.0,3.8999999999999999,32.420000000000002
2008-02-03-14-00,20.0,3.8799999999999999,32.420000000000002
2008-02-03-15-00,20.0,3.9300000000000002,32.43
2008-02-03-15-59,20.0,3.8799999999999999,32.420000000000002
2008-02-03-17-00,20.0,3.8500000000000001,32.420000000000002
2008-02-03-18-00,20.0,3.8300000000000001,32.409999999999997
2008-02-03-18-59,20.0,3.8199999999999998,32.409999999999997
2008-02-03-20-00,20.0,3.8100000000000001,32.409999999999997
2008-02-03-21-00,20.0,3.8199999999999998,32.409999999999997
2008-02-03-21-59,20.0,3.8399999999999999,32.420000000000002
2008-02-03-23-00,20.0,3.8300000000000001,32.420000000000002
2008-02-04-00-00,20.0,3.8300000000000001,32.409999999999997
2008-02-04-00-59,20.0,3.8700000000000001,32.420000000000002
2008-02-04-02-00,20.0,3.8999999999999999,32.43
2008-02-04-03-00,20.0,3.8799999999999999,32.439999999999998
2008-02-04-03-59,20.0,3.8799999999999999,32.43
2008-02-04-05-00,20.0,3.8799999999999999,32.43
2008-02-04-06-00,20.0,3.8500000000000001,32.420000000000002
2008-02-04-06-59,20.0,3.8199999999999998,32.409999999999997
2008-02-04-08-00,20.0,3.8100000000000001,32.409999999999997
2008-02-04-09-00,20.0,3.8199999999999998,32.409999999999997
2008-02-04-09-59,20.0,3.8300000000000001,32.409999999999997
2008-02-04-11-00,20.0,3.8300000000000001,32.420000000000002
2008-02-04-12-00,20.0,3.8500000000000001,32.409999999999997
2008-02-04-12-59,20.0,3.8900000000000001,32.43
2008-02-04-14-00,20.0,3.8799999999999999,32.43
2008-02-04-15-00,20.0,3.8500000000000001,32.420000000000002
2008-02-04-15-59,20.0,3.7999999999999998,32.409999999999997
2008-02-04-17-00,20.0,3.7799999999999998,32.390000000000001
2008-02-04-18-00,20.0,3.7799999999999998,32.390000000000001
2008-02-04-18-59,20.0,3.8599999999999999,32.399999999999999
2008-02-04-20-00,20.0,3.8999999999999999,32.399999999999999
2008-02-04-21-00,20.0,3.8999999999999999,32.399999999999999
2008-02-04-21-59,20.0,3.8999999999999999,32.399999999999999
2008-02-04-23-00,20.0,3.8599999999999999,32.390000000000001
2008-02-05-00-00,20.0,3.8799999999999999,32.390000000000001
2008-02-05-00-59,20.0,3.8700000000000001,32.390000000000001
2008-02-05-02-00,20.0,3.8700000000000001,32.390000000000001
2008-02-05-03-00,20.0,3.8999999999999999,32.390000000000001
2008-02-05-03-59,20.0,3.8799999999999999,32.390000000000001
2008-02-05-05-00,20.0,3.8799999999999999,32.390000000000001
2008-02-05-06-00,20.0,3.8500000000000001,32.380000000000003
2008-02-05-06-59,20.0,3.8399999999999999,32.380000000000003
2008-02-05-08-00,20.0,3.9100000000000001,32.399999999999999
2008-02-05-09-00,20.0,3.9199999999999999,32.399999999999999
2008-02-05-09-59,20.0,3.8700000000000001,32.390000000000001
2008-02-05-11-00,20.0,3.8100000000000001,32.340000000000003
2008-02-05-12-00,20.0,3.8199999999999998,32.350000000000001
2008-02-05-12-59,20.0,3.79,32.350000000000001
2008-02-05-14-00,20.0,3.8399999999999999,32.32
2008-02-05-15-00,20.0,3.7999999999999998,32.350000000000001
2008-02-05-15-59,20.0,3.8399999999999999,32.340000000000003
2008-02-05-17-00,20.0,3.8500000000000001,32.359999999999999
2008-02-05-18-00,20.0,3.8300000000000001,32.350000000000001
2008-02-05-18-59,20.0,3.8300000000000001,32.350000000000001
2008-02-05-20-00,20.0,3.8500000000000001,32.369999999999997
2008-02-05-21-00,20.0,3.8799999999999999,32.380000000000003
2008-02-05-21-59,20.0,3.8399999999999999,32.380000000000003
2008-02-05-23-00,20.0,3.8599999999999999,32.380000000000003
2008-02-06-00-00,20.0,3.8300000000000001,32.369999999999997
2008-02-06-00-59,20.0,3.8199999999999998,32.380000000000003
2008-02-06-02-00,20.0,3.8300000000000001,32.359999999999999
2008-02-06-03-00,20.0,3.8399999999999999,32.369999999999997
2008-02-06-03-59,20.0,3.8599999999999999,32.359999999999999
2008-02-06-05-00,20.0,3.8199999999999998,32.340000000000003
2008-02-06-06-00,20.0,3.8199999999999998,32.340000000000003
2008-02-06-06-59,20.0,3.8300000000000001,32.340000000000003
2008-02-06-08-00,20.0,3.8300000000000001,32.350000000000001
2008-02-06-09-00,20.0,3.8199999999999998,32.340000000000003
2008-02-06-09-59,20.0,3.8100000000000001,32.340000000000003
2008-02-06-11-00,20.0,3.8199999999999998,32.350000000000001
2008-02-06-12-00,20.0,3.8500000000000001,32.359999999999999
2008-02-06-12-59,20.0,3.8900000000000001,32.420000000000002
2008-02-06-14-00,20.0,3.9100000000000001,32.43
2008-02-06-15-00,20.0,4.0999999999999996,32.5
2008-02-06-15-59,20.0,4.1299999999999999,32.520000000000003
2008-02-06-17-00,20.0,4.1299999999999999,32.520000000000003
2008-02-06-18-00,20.0,3.8999999999999999,32.43
2008-02-06-18-59,20.0,3.9100000000000001,32.399999999999999
2008-02-06-20-00,20.0,3.8900000000000001,32.390000000000001
2008-02-06-21-00,20.0,3.8999999999999999,32.390000000000001
2008-02-06-21-59,20.0,3.9100000000000001,32.399999999999999
2008-02-06-23-00,20.0,3.8700000000000001,32.350000000000001
2008-02-07-00-00,20.0,3.8399999999999999,32.310000000000002
2008-02-07-00-59,20.0,3.8700000000000001,32.329999999999998
2008-02-07-02-00,20.0,3.96,32.350000000000001
2008-02-07-03-00,20.0,4.0499999999999998,32.409999999999997
2008-02-07-03-59,20.0,4.0999999999999996,32.450000000000003
2008-02-07-05-00,20.0,4.1100000000000003,32.460000000000001
2008-02-07-06-00,20.0,4.0999999999999996,32.450000000000003
2008-02-07-06-59,20.0,4.0700000000000003,32.43
2008-02-07-08-00,20.0,4.0099999999999998,32.399999999999999
2008-02-07-09-00,20.0,3.9900000000000002,32.380000000000003
2008-02-07-09-59,20.0,3.9399999999999999,32.359999999999999
2008-02-07-11-00,20.0,3.9700000000000002,32.369999999999997
2008-02-07-12-00,20.0,3.98,32.380000000000003
2008-02-07-12-59,20.0,4.0700000000000003,32.439999999999998
2008-02-07-14-00,20.0,4.1799999999999997,32.520000000000003
2008-02-07-15-00,20.0,4.2400000000000002,32.560000000000002
2008-02-07-15-59,20.0,4.2999999999999998,32.600000000000001
2008-02-07-17-00,20.0,4.3200000000000003,32.619999999999997
2008-02-07-18-00,20.0,4.3399999999999999,32.630000000000003
2008-02-07-18-59,20.0,4.3799999999999999,32.640000000000001
2008-02-07-20-00,20.0,4.3700000000000001,32.649999999999999
